SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99993.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0
99991.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0
99990.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0
99989.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,0.0,0.0,0.0
99989.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,0.0
99986.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,0.0,0.0,0.0
99983.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,0.0,0.0,0.0
99976.0,6.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,17.0,0.0,0.0,0.0
99973.0,7.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,19.0,0.0,0.0,0.0
99972.0,7.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0
99962.0,9.0,12.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,38.0,27.0,0.0,0.0,0.0
99953.0,11.0,15.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,47.0,33.0,0.0,0.0,0.0
99942.0,14.0,18.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,58.0,43.0,0.0,0.0,0.0
99932.0,17.0,21.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,17.0,68.0,51.0,0.0,0.0,0.0
99923.0,20.0,22.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,20.0,77.0,57.0,0.0,0.0,0.0
99908.0,21.0,26.0,5.0,13.0,1.0,1.0,0.0,0.0,0.0,25.0,92.0,67.0,0.0,0.0,0.0
99894.0,21.0,28.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0,30.0,106.0,76.0,0.0,0.0,0.0
99862.0,28.0,44.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,39.0,138.0,99.0,0.0,0.0,0.0
99839.0,33.0,50.0,5.0,23.0,3.0,0.0,0.0,0.0,0.0,47.0,161.0,114.0,0.0,0.0,0.0
99810.0,39.0,60.0,5.0,25.0,5.0,0.0,0.0,0.0,0.0,56.0,190.0,134.0,0.0,0.0,0.0
99781.0,43.0,65.0,8.0,33.0,5.0,0.0,0.0,0.0,0.0,65.0,219.0,154.0,0.0,0.0,0.0
99732.0,50.0,84.0,15.0,38.0,3.0,0.0,0.0,0.0,0.0,78.0,268.0,190.0,0.0,0.0,0.0
99664.0,69.0,103.0,20.0,50.0,5.0,0.0,0.0,0.0,0.0,89.0,336.0,247.0,0.0,0.0,0.0
99607.0,84.0,108.0,19.0,66.0,8.0,1.0,0.0,0.0,0.0,107.0,393.0,286.0,0.0,0.0,0.0
99513.0,101.0,135.0,32.0,76.0,11.0,1.0,0.0,0.0,0.0,131.0,487.0,356.0,0.0,0.0,0.0
99434.0,117.0,155.0,33.0,92.0,13.0,0.0,0.0,0.0,0.0,156.0,566.0,410.0,0.0,0.0,300.0
99306.0,147.0,203.0,34.0,97.0,22.0,0.0,0.0,0.0,0.0,191.0,694.0,503.0,0.0,0.0,300.0
99171.0,179.0,241.0,39.0,109.0,32.0,0.0,0.0,0.0,0.0,229.0,829.0,600.0,0.0,0.0,300.0
98998.0,221.0,281.0,55.0,140.0,31.0,1.0,0.0,0.0,0.0,273.0,1002.0,729.0,0.0,0.0,300.0
98781.0,260.0,360.0,74.0,157.0,36.0,1.0,0.0,0.0,0.0,331.0,1219.0,888.0,0.0,0.0,300.0
98559.0,291.0,442.0,81.0,182.0,34.0,2.0,0.0,0.0,0.0,409.0,1441.0,1032.0,0.0,0.0,300.0
98308.0,330.0,481.0,101.0,251.0,43.0,0.0,0.0,0.0,0.0,486.0,1692.0,1206.0,0.0,0.0,300.0
97955.0,398.0,590.0,112.0,313.0,62.0,2.0,0.0,0.0,0.0,568.0,2045.0,1477.0,0.0,0.0,300.0
97550.0,457.0,728.0,125.0,364.0,76.0,8.0,0.0,0.0,0.0,692.0,2450.0,1758.0,0.0,0.0,300.0
97026.0,566.0,894.0,173.0,429.0,93.0,2.0,0.0,0.0,0.0,817.0,2974.0,2157.0,0.0,0.0,300.0
96472.0,666.0,1043.0,199.0,514.0,106.0,3.0,0.0,1.0,0.0,996.0,3528.0,2531.0,0.0,0.0,300.0
