SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99992.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0
99987.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0
99985.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,0.0,2.0,0.0
99985.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,0.0,3.0,0.0
99984.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,0.0,2.0,0.0
99979.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,15.0,0.0,4.0,0.0
99975.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,1.0,0.0
99972.0,6.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,3.0,0.0
99965.0,6.0,10.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,35.0,23.0,0.0,3.0,0.0
99962.0,6.0,8.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,14.0,38.0,24.0,0.0,5.0,0.0
99953.0,6.0,12.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,47.0,32.0,0.0,6.0,0.0
99947.0,7.0,12.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,17.0,53.0,36.0,0.0,9.0,0.0
99936.0,10.0,16.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,21.0,64.0,43.0,0.0,5.0,0.0
99919.0,14.0,20.0,7.0,10.0,4.0,1.0,0.0,0.0,0.0,25.0,81.0,56.0,0.0,11.0,0.0
99911.0,15.0,21.0,8.0,13.0,4.0,1.0,0.0,0.0,0.0,27.0,89.0,62.0,0.0,10.0,0.0
99897.0,22.0,25.0,9.0,12.0,3.0,2.0,0.0,0.0,0.0,30.0,103.0,73.0,0.0,5.0,0.0
99882.0,23.0,27.0,10.0,18.0,5.0,0.0,0.0,1.0,0.0,34.0,118.0,83.0,0.0,16.0,0.0
99868.0,23.0,32.0,10.0,21.0,4.0,0.0,0.0,1.0,0.0,41.0,132.0,90.0,0.0,15.0,0.0
99854.0,23.0,30.0,9.0,23.0,8.0,1.0,0.0,1.0,0.0,51.0,146.0,94.0,0.0,23.0,0.0
99829.0,27.0,35.0,10.0,27.0,10.0,0.0,0.0,1.0,0.0,61.0,171.0,109.0,0.0,21.0,0.0
99797.0,32.0,46.0,10.0,30.0,13.0,0.0,0.0,1.0,0.0,71.0,203.0,131.0,0.0,21.0,0.0
99757.0,39.0,57.0,15.0,33.0,11.0,0.0,0.0,1.0,0.0,87.0,243.0,155.0,0.0,28.0,0.0
99722.0,48.0,68.0,15.0,33.0,10.0,2.0,0.0,1.0,0.0,101.0,278.0,176.0,0.0,29.0,0.0
99690.0,57.0,76.0,16.0,35.0,12.0,1.0,0.0,1.0,0.0,112.0,310.0,197.0,0.0,30.0,0.0
99648.0,64.0,91.0,14.0,39.0,14.0,2.0,0.0,1.0,0.0,127.0,352.0,224.0,0.0,29.0,0.0
99584.0,79.0,114.0,11.0,46.0,17.0,2.0,0.0,2.0,0.0,145.0,416.0,269.0,0.0,46.0,300.0
99535.0,83.0,117.0,12.0,63.0,18.0,2.0,0.0,2.0,0.0,168.0,465.0,295.0,0.0,49.0,300.0
99462.0,99.0,139.0,14.0,76.0,21.0,2.0,0.0,2.0,0.0,185.0,538.0,351.0,0.0,57.0,300.0
99386.0,107.0,155.0,23.0,89.0,18.0,1.0,0.0,3.0,0.0,218.0,614.0,393.0,0.0,64.0,300.0
99319.0,115.0,164.0,26.0,99.0,16.0,1.0,0.0,3.0,0.0,257.0,681.0,421.0,0.0,66.0,300.0
99217.0,134.0,180.0,35.0,116.0,16.0,4.0,0.0,3.0,0.0,295.0,783.0,485.0,0.0,80.0,300.0
99103.0,154.0,203.0,43.0,134.0,20.0,3.0,0.0,3.0,0.0,337.0,897.0,557.0,0.0,90.0,300.0
98961.0,183.0,234.0,51.0,146.0,23.0,2.0,1.0,3.0,0.0,396.0,1039.0,640.0,0.0,102.0,300.0
98825.0,194.0,287.0,53.0,158.0,31.0,1.0,0.0,4.0,0.0,447.0,1175.0,724.0,0.0,125.0,300.0
98686.0,209.0,314.0,56.0,167.0,38.0,1.0,0.0,4.0,0.0,525.0,1314.0,785.0,0.0,123.0,300.0
98510.0,237.0,342.0,61.0,193.0,48.0,1.0,0.0,4.0,0.0,604.0,1490.0,882.0,0.0,145.0,300.0
98296.0,263.0,400.0,74.0,228.0,55.0,1.0,0.0,5.0,0.0,678.0,1704.0,1021.0,0.0,167.0,300.0
