SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99991.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0
99989.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0
99989.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0
99989.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0
99988.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0
99986.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0
99981.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0
99980.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,15.0
99979.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,16.0
99976.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,15.0
99973.0,6.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,27.0,16.0
99971.0,8.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,29.0,17.0
99967.0,5.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,33.0,17.0
99965.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,35.0,15.0
99964.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,36.0,16.0
99954.0,5.0,12.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,22.0,46.0,24.0
99947.0,9.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,23.0,53.0,30.0
99942.0,8.0,18.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,27.0,58.0,31.0
99935.0,11.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,65.0,35.0
99928.0,13.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,32.0,72.0,40.0
99915.0,15.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,35.0,85.0,50.0
99895.0,19.0,26.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,105.0,69.0
99887.0,20.0,24.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,44.0,113.0,69.0
99869.0,22.0,31.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,52.0,131.0,79.0
99858.0,22.0,36.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,58.0,142.0,84.0
99833.0,30.0,36.0,10.0,24.0,3.0,0.0,0.0,0.0,0.0,64.0,167.0,103.0
99795.0,38.0,55.0,9.0,30.0,4.0,0.0,0.0,0.0,0.0,69.0,205.0,136.0
99759.0,46.0,64.0,8.0,31.0,7.0,0.0,0.0,0.0,0.0,85.0,241.0,156.0
