SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99992.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99989.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99986.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
99984.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0
99981.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,15.0
99978.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,17.0
99973.0,6.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,20.0
99970.0,7.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,30.0,21.0
99965.0,9.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,10.0,35.0,25.0
99961.0,8.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,39.0,23.0
99955.0,8.0,14.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,45.0,28.0
99951.0,5.0,14.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,21.0,49.0,28.0
99947.0,8.0,11.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,23.0,53.0,30.0
99941.0,7.0,14.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,25.0,59.0,34.0
99936.0,7.0,13.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,28.0,64.0,36.0
99927.0,6.0,17.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,31.0,73.0,42.0
99920.0,10.0,17.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,34.0,80.0,46.0
99910.0,9.0,19.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,43.0,90.0,47.0
99901.0,12.0,20.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,49.0,99.0,50.0
99889.0,16.0,21.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,111.0,59.0
99880.0,15.0,25.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,59.0,120.0,61.0
99872.0,15.0,25.0,4.0,19.0,3.0,0.0,0.0,0.0,0.0,62.0,128.0,66.0
99856.0,19.0,25.0,6.0,21.0,4.0,0.0,0.0,0.0,0.0,69.0,144.0,75.0
99835.0,23.0,34.0,8.0,18.0,5.0,0.0,0.0,0.0,0.0,77.0,165.0,88.0
99810.0,29.0,41.0,9.0,18.0,4.0,0.0,0.0,0.0,0.0,89.0,190.0,101.0
99795.0,30.0,40.0,12.0,19.0,6.0,0.0,0.0,0.0,0.0,98.0,205.0,107.0
99775.0,35.0,43.0,14.0,22.0,5.0,0.0,0.0,0.0,0.0,106.0,225.0,119.0
99757.0,37.0,37.0,14.0,34.0,3.0,0.0,0.0,0.0,0.0,118.0,243.0,125.0
99730.0,42.0,43.0,8.0,39.0,9.0,0.0,0.0,0.0,0.0,129.0,270.0,141.0
