SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0
99993.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0
99991.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0
99990.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0
99989.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0
99988.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0
99985.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0
99981.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0
99979.0,3.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,21.0,14.0
99977.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,15.0
99968.0,5.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,23.0
99966.0,4.0,11.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,22.0
99959.0,7.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,14.0,41.0,27.0
99951.0,8.0,10.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,16.0,49.0,33.0
99938.0,13.0,16.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,17.0,62.0,45.0
99918.0,12.0,33.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,22.0,82.0,60.0
99906.0,17.0,37.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,23.0,94.0,71.0
99884.0,23.0,45.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,31.0,116.0,85.0
99859.0,31.0,39.0,7.0,25.0,4.0,0.0,0.0,0.0,0.0,35.0,141.0,106.0
99822.0,42.0,53.0,8.0,30.0,6.0,0.0,0.0,0.0,0.0,39.0,178.0,139.0
99782.0,52.0,60.0,16.0,39.0,6.0,0.0,0.0,0.0,0.0,45.0,218.0,173.0
99740.0,62.0,76.0,19.0,34.0,7.0,0.0,0.0,0.0,0.0,62.0,260.0,198.0
99686.0,70.0,95.0,17.0,42.0,8.0,1.0,0.0,0.0,0.0,81.0,314.0,233.0
99624.0,86.0,104.0,20.0,59.0,11.0,0.0,0.0,0.0,0.0,96.0,376.0,280.0
99541.0,107.0,128.0,20.0,72.0,12.0,1.0,0.0,0.0,0.0,119.0,459.0,340.0
99455.0,123.0,154.0,23.0,78.0,17.0,0.0,0.0,0.0,0.0,150.0,545.0,395.0
99361.0,136.0,176.0,27.0,97.0,16.0,0.0,0.0,0.0,0.0,187.0,639.0,452.0
99241.0,162.0,220.0,31.0,111.0,16.0,1.0,0.0,0.0,0.0,218.0,759.0,541.0
99087.0,186.0,264.0,47.0,117.0,19.0,2.0,0.0,0.0,0.0,278.0,913.0,635.0
