SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18805.0,13.0,6.0,2.0,15.0,3.0,1.0,1.0,696.0,0.0,80458.0,81195.0,41.0,0.0,0.0
18803.0,13.0,8.0,1.0,10.0,3.0,0.0,0.0,698.0,0.0,80464.0,81197.0,35.0,0.0,0.0
18799.0,13.0,8.0,1.0,7.0,3.0,0.0,0.0,698.0,0.0,80471.0,81201.0,32.0,0.0,0.0
18797.0,11.0,4.0,0.0,9.0,2.0,0.0,0.0,698.0,0.0,80479.0,81203.0,26.0,0.0,0.0
18797.0,9.0,3.0,0.0,9.0,2.0,0.0,0.0,698.0,0.0,80482.0,81203.0,23.0,0.0,0.0
18794.0,9.0,3.0,0.0,7.0,1.0,0.0,0.0,698.0,0.0,80488.0,81206.0,20.0,0.0,0.0
18794.0,7.0,3.0,0.0,4.0,1.0,0.0,0.0,698.0,0.0,80493.0,81206.0,15.0,0.0,0.0
18792.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,698.0,0.0,80497.0,81208.0,13.0,0.0,0.0
18791.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80502.0,81209.0,9.0,0.0,0.0
18790.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,698.0,0.0,80502.0,81210.0,10.0,0.0,0.0
18790.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,698.0,0.0,80504.0,81210.0,8.0,0.0,0.0
18790.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,698.0,0.0,80505.0,81210.0,7.0,0.0,0.0
18790.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,698.0,0.0,80507.0,81210.0,5.0,0.0,0.0
18788.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,698.0,0.0,80508.0,81212.0,6.0,0.0,0.0
18788.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80509.0,81212.0,5.0,0.0,0.0
18788.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80511.0,81212.0,3.0,0.0,0.0
18788.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80512.0,81212.0,2.0,0.0,0.0
18788.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80512.0,81212.0,2.0,0.0,0.0
18788.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,698.0,0.0,80512.0,81212.0,2.0,0.0,0.0
18788.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,698.0,0.0,80512.0,81212.0,2.0,0.0,0.0
18787.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,698.0,0.0,80512.0,81213.0,3.0,0.0,0.0
18787.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80513.0,81213.0,2.0,0.0,0.0
18787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,698.0,0.0,80514.0,81213.0,1.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,80515.0,81213.0,0.0,0.0,0.0
