SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99994.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0
99992.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0
99991.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0
99990.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0
99989.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0
99989.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0
99988.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0
99988.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0
99983.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,10.0,0.0,0.0
99982.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,10.0,0.0,0.0
99977.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,14.0,0.0,0.0
99977.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,12.0,0.0,0.0
99974.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,0.0,0.0
99964.0,8.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,24.0,0.0,0.0
99959.0,10.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,13.0,41.0,28.0,0.0,0.0
99951.0,14.0,11.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,13.0,49.0,36.0,0.0,0.0
99939.0,16.0,18.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,18.0,61.0,43.0,0.0,0.0
99934.0,15.0,20.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,66.0,44.0,0.0,0.0
99919.0,17.0,26.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,27.0,81.0,54.0,0.0,0.0
99904.0,23.0,30.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,96.0,68.0,0.0,0.0
99891.0,23.0,32.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,34.0,109.0,75.0,0.0,0.0
99873.0,25.0,37.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,36.0,127.0,91.0,0.0,0.0
99849.0,28.0,40.0,8.0,29.0,2.0,0.0,0.0,0.0,0.0,44.0,151.0,107.0,0.0,0.0
99820.0,35.0,51.0,8.0,27.0,4.0,0.0,0.0,0.0,0.0,55.0,180.0,125.0,0.0,0.0
99779.0,48.0,67.0,7.0,27.0,6.0,0.0,0.0,0.0,0.0,66.0,221.0,155.0,0.0,0.0
99741.0,56.0,77.0,4.0,37.0,8.0,0.0,0.0,0.0,0.0,77.0,259.0,182.0,0.0,0.0
99698.0,66.0,89.0,5.0,41.0,10.0,0.0,0.0,0.0,0.0,91.0,302.0,211.0,0.0,0.0
99621.0,89.0,108.0,14.0,55.0,11.0,0.0,0.0,0.0,0.0,102.0,379.0,277.0,0.0,0.0
99535.0,107.0,143.0,18.0,64.0,11.0,1.0,0.0,0.0,0.0,121.0,465.0,344.0,0.0,0.0
99477.0,110.0,148.0,24.0,83.0,10.0,0.0,0.0,0.0,0.0,148.0,523.0,375.0,0.0,0.0
99366.0,130.0,185.0,30.0,91.0,7.0,2.0,0.0,0.0,0.0,189.0,634.0,445.0,0.0,0.0
99254.0,141.0,215.0,37.0,113.0,16.0,1.0,0.0,0.0,0.0,223.0,746.0,523.0,0.0,0.0
99066.0,186.0,267.0,65.0,131.0,19.0,0.0,0.0,0.0,0.0,266.0,934.0,668.0,0.0,0.0
98868.0,229.0,332.0,81.0,155.0,28.0,0.0,0.0,0.0,0.0,307.0,1132.0,825.0,0.0,0.0
98642.0,267.0,395.0,101.0,187.0,30.0,1.0,0.0,0.0,0.0,377.0,1358.0,981.0,0.0,0.0
98403.0,302.0,464.0,94.0,226.0,56.0,0.0,0.0,0.0,0.0,455.0,1597.0,1142.0,0.0,0.0
98056.0,377.0,584.0,115.0,274.0,62.0,1.0,0.0,0.0,0.0,531.0,1944.0,1413.0,0.0,0.0
97624.0,482.0,722.0,138.0,323.0,75.0,1.0,0.0,0.0,0.0,635.0,2376.0,1741.0,0.0,0.0
97172.0,592.0,846.0,142.0,377.0,97.0,2.0,0.0,0.0,0.0,772.0,2828.0,2056.0,0.0,0.0
96611.0,725.0,990.0,167.0,460.0,120.0,2.0,0.0,0.0,0.0,925.0,3389.0,2464.0,0.0,0.0
95945.0,870.0,1183.0,214.0,561.0,139.0,3.0,0.0,0.0,0.0,1085.0,4055.0,2970.0,0.0,0.0
95169.0,1001.0,1412.0,275.0,682.0,139.0,12.0,0.0,0.0,0.0,1310.0,4831.0,3521.0,0.0,0.0
94265.0,1199.0,1644.0,315.0,826.0,173.0,9.0,1.0,0.0,0.0,1568.0,5735.0,4167.0,0.0,0.0
93241.0,1397.0,1909.0,378.0,986.0,206.0,12.0,0.0,3.0,0.0,1868.0,6759.0,4888.0,0.0,0.0
91995.0,1641.0,2237.0,431.0,1147.0,233.0,22.0,1.0,3.0,0.0,2290.0,8005.0,5712.0,0.0,0.0
90552.0,1895.0,2677.0,479.0,1355.0,280.0,18.0,1.0,6.0,0.0,2737.0,9448.0,6705.0,0.0,0.0
88852.0,2218.0,3078.0,577.0,1628.0,342.0,21.0,0.0,7.0,0.0,3277.0,11148.0,7864.0,0.0,0.0
86949.0,2606.0,3564.0,661.0,1876.0,412.0,17.0,3.0,12.0,0.0,3900.0,13051.0,9139.0,0.0,0.0
84817.0,3032.0,4029.0,729.0,2239.0,470.0,25.0,1.0,16.0,1.0,4641.0,15183.0,10526.0,0.0,0.0
82411.0,3429.0,4549.0,871.0,2631.0,533.0,28.0,1.0,19.0,0.0,5528.0,17589.0,12042.0,0.0,0.0
79686.0,3868.0,5181.0,976.0,3047.0,634.0,29.0,1.0,21.0,0.0,6557.0,20314.0,13736.0,0.0,0.0
76585.0,4362.0,5904.0,1068.0,3470.0,745.0,43.0,1.0,25.0,0.0,7797.0,23415.0,15593.0,0.0,0.0
73298.0,4840.0,6597.0,1207.0,3944.0,829.0,51.0,3.0,30.0,0.0,9201.0,26702.0,17471.0,0.0,0.0
69866.0,5309.0,7195.0,1324.0,4426.0,929.0,58.0,3.0,37.0,0.0,10853.0,30134.0,19244.0,0.0,0.0
66376.0,5749.0,7637.0,1392.0,5039.0,1026.0,69.0,2.0,49.0,0.0,12661.0,33624.0,20914.0,0.0,0.0
62702.0,6188.0,8020.0,1432.0,5687.0,1154.0,77.0,1.0,62.0,0.0,14677.0,37298.0,22559.0,0.0,0.0
58902.0,6530.0,8426.0,1447.0,6294.0,1313.0,77.0,5.0,74.0,0.0,16932.0,41098.0,24092.0,0.0,0.0
55005.0,6874.0,8724.0,1475.0,6850.0,1423.0,106.0,3.0,83.0,2.0,19455.0,44995.0,25457.0,0.0,0.0
51195.0,7124.0,8874.0,1495.0,7284.0,1522.0,117.0,4.0,98.0,0.0,22287.0,48805.0,26420.0,0.0,0.0
47545.0,7318.0,8828.0,1437.0,7616.0,1595.0,128.0,6.0,116.0,1.0,25410.0,52455.0,26929.0,0.0,0.0
44202.0,7270.0,8550.0,1406.0,7964.0,1625.0,141.0,4.0,137.0,3.0,28698.0,55798.0,26963.0,0.0,0.0
40994.0,7201.0,8153.0,1348.0,8214.0,1628.0,149.0,5.0,158.0,2.0,32148.0,59006.0,26700.0,0.0,0.0
37993.0,7051.0,7788.0,1268.0,8296.0,1607.0,156.0,10.0,173.0,1.0,35657.0,62007.0,26177.0,0.0,0.0
35251.0,6818.0,7313.0,1163.0,8159.0,1555.0,183.0,7.0,194.0,2.0,39355.0,64749.0,25200.0,0.0,0.0
32928.0,6392.0,6606.0,1063.0,7997.0,1518.0,185.0,9.0,220.0,2.0,43080.0,67072.0,23772.0,0.0,0.0
30772.0,5920.0,6051.0,974.0,7596.0,1446.0,197.0,14.0,243.0,1.0,46786.0,69228.0,22199.0,0.0,0.0
28931.0,5478.0,5454.0,892.0,7197.0,1353.0,184.0,13.0,281.0,1.0,50216.0,71069.0,20572.0,0.0,0.0
27374.0,4910.0,4849.0,763.0,6642.0,1272.0,172.0,19.0,312.0,4.0,53683.0,72626.0,18631.0,0.0,0.0
26051.0,4402.0,4176.0,626.0,6128.0,1197.0,157.0,10.0,354.0,4.0,56895.0,73949.0,16700.0,0.0,0.0
24906.0,3854.0,3626.0,512.0,5607.0,1101.0,164.0,10.0,381.0,2.0,59837.0,75094.0,14876.0,0.0,0.0
23928.0,3420.0,3061.0,446.0,5071.0,977.0,153.0,14.0,406.0,3.0,62521.0,76072.0,13145.0,0.0,0.0
23086.0,2971.0,2626.0,380.0,4447.0,831.0,152.0,8.0,434.0,4.0,65061.0,76914.0,11419.0,0.0,0.0
22379.0,2583.0,2253.0,326.0,3840.0,698.0,142.0,8.0,457.0,1.0,67313.0,77621.0,9851.0,0.0,0.0
21821.0,2215.0,1915.0,250.0,3356.0,627.0,120.0,14.0,480.0,2.0,69200.0,78179.0,8499.0,0.0,0.0
21325.0,1844.0,1622.0,212.0,2838.0,527.0,118.0,10.0,507.0,4.0,70993.0,78675.0,7175.0,0.0,0.0
20924.0,1610.0,1343.0,181.0,2441.0,433.0,102.0,15.0,532.0,1.0,72418.0,79076.0,6126.0,0.0,0.0
20584.0,1370.0,1114.0,147.0,2087.0,348.0,91.0,7.0,558.0,2.0,73692.0,79416.0,5166.0,0.0,0.0
20291.0,1134.0,940.0,129.0,1771.0,294.0,72.0,3.0,578.0,1.0,74787.0,79709.0,4344.0,0.0,0.0
20067.0,951.0,763.0,107.0,1525.0,247.0,56.0,10.0,591.0,1.0,75682.0,79933.0,3660.0,0.0,0.0
19859.0,798.0,647.0,91.0,1252.0,205.0,56.0,6.0,607.0,2.0,76477.0,80141.0,3057.0,0.0,0.0
19704.0,665.0,545.0,75.0,1012.0,171.0,38.0,2.0,626.0,0.0,77162.0,80296.0,2508.0,0.0,0.0
19571.0,576.0,447.0,59.0,846.0,137.0,35.0,1.0,631.0,0.0,77697.0,80429.0,2101.0,0.0,0.0
19447.0,469.0,385.0,43.0,718.0,117.0,24.0,5.0,636.0,0.0,78156.0,80553.0,1761.0,0.0,0.0
19346.0,414.0,314.0,31.0,605.0,102.0,15.0,4.0,645.0,0.0,78524.0,80654.0,1485.0,0.0,0.0
19253.0,335.0,283.0,29.0,506.0,85.0,11.0,2.0,650.0,2.0,78844.0,80747.0,1253.0,0.0,0.0
19186.0,278.0,235.0,27.0,426.0,70.0,8.0,1.0,653.0,0.0,79116.0,80814.0,1045.0,0.0,0.0
19140.0,223.0,198.0,27.0,347.0,58.0,10.0,1.0,655.0,0.0,79341.0,80860.0,864.0,0.0,0.0
19091.0,188.0,151.0,23.0,314.0,51.0,9.0,0.0,657.0,0.0,79516.0,80909.0,736.0,0.0,0.0
19037.0,166.0,130.0,22.0,260.0,37.0,11.0,0.0,659.0,0.0,79678.0,80963.0,626.0,0.0,0.0
19000.0,152.0,111.0,16.0,228.0,29.0,9.0,2.0,660.0,0.0,79793.0,81000.0,547.0,0.0,0.0
18965.0,132.0,99.0,15.0,188.0,23.0,5.0,0.0,661.0,1.0,79911.0,81035.0,463.0,0.0,0.0
