SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
18666.0,41.0,25.0,3.0,49.0,12.0,2.0,0.0,632.0,0.0,80570.0,81334.0,132.0,0.0,0.0
18664.0,32.0,17.0,2.0,40.0,9.0,2.0,0.0,633.0,0.0,80601.0,81336.0,102.0,0.0,0.0
18658.0,26.0,13.0,2.0,36.0,8.0,2.0,0.0,633.0,0.0,80622.0,81342.0,87.0,0.0,0.0
18655.0,20.0,12.0,0.0,29.0,7.0,3.0,0.0,633.0,0.0,80641.0,81345.0,71.0,0.0,0.0
18655.0,15.0,10.0,0.0,20.0,4.0,2.0,1.0,634.0,0.0,80659.0,81345.0,52.0,0.0,0.0
18653.0,10.0,9.0,1.0,13.0,3.0,0.0,1.0,634.0,0.0,80676.0,81347.0,37.0,0.0,0.0
18651.0,8.0,4.0,1.0,15.0,1.0,1.0,0.0,635.0,0.0,80684.0,81349.0,30.0,0.0,0.0
18650.0,7.0,5.0,1.0,10.0,0.0,0.0,0.0,635.0,0.0,80692.0,81350.0,23.0,0.0,0.0
18649.0,4.0,3.0,0.0,8.0,1.0,0.0,0.0,635.0,0.0,80700.0,81351.0,16.0,0.0,0.0
18647.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,635.0,0.0,80703.0,81353.0,15.0,0.0,0.0
18647.0,3.0,4.0,0.0,7.0,1.0,0.0,0.0,635.0,0.0,80703.0,81353.0,15.0,0.0,0.0
18647.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,635.0,0.0,80710.0,81353.0,8.0,0.0,0.0
18647.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,635.0,0.0,80711.0,81353.0,7.0,0.0,0.0
18646.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,635.0,0.0,80713.0,81354.0,6.0,0.0,0.0
18646.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,635.0,0.0,80714.0,81354.0,5.0,0.0,0.0
18646.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,635.0,0.0,80716.0,81354.0,3.0,0.0,0.0
18646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,635.0,0.0,80718.0,81354.0,1.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
18646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,80719.0,81354.0,0.0,0.0,0.0
