SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
99993.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
99992.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0
99989.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0
99985.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,0.0,0.0
99981.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,15.0,0.0,0.0
99978.0,3.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0,0.0,0.0
99977.0,4.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0,0.0,0.0
99973.0,5.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0,0.0,0.0
99967.0,7.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,33.0,25.0,0.0,0.0
99953.0,14.0,15.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,47.0,37.0,0.0,0.0
99945.0,15.0,16.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,11.0,55.0,44.0,0.0,0.0
99932.0,21.0,18.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,12.0,68.0,56.0,0.0,0.0
99918.0,26.0,22.0,5.0,12.0,2.0,1.0,0.0,0.0,0.0,14.0,82.0,68.0,0.0,0.0
99896.0,28.0,32.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,22.0,104.0,82.0,0.0,0.0
99875.0,34.0,37.0,4.0,13.0,5.0,0.0,0.0,0.0,0.0,32.0,125.0,93.0,0.0,0.0
99855.0,36.0,43.0,7.0,17.0,6.0,0.0,0.0,0.0,0.0,36.0,145.0,109.0,0.0,0.0
99817.0,36.0,56.0,9.0,32.0,7.0,1.0,0.0,0.0,0.0,42.0,183.0,141.0,0.0,0.0
99773.0,49.0,70.0,12.0,38.0,6.0,0.0,0.0,0.0,0.0,52.0,227.0,175.0,0.0,0.0
99722.0,56.0,97.0,11.0,37.0,7.0,0.0,0.0,0.0,0.0,70.0,278.0,208.0,0.0,0.0
99663.0,68.0,108.0,17.0,50.0,9.0,1.0,0.0,0.0,0.0,84.0,337.0,253.0,0.0,0.0
99597.0,86.0,134.0,18.0,55.0,9.0,2.0,0.0,0.0,0.0,99.0,403.0,304.0,0.0,0.0
99516.0,114.0,145.0,21.0,82.0,10.0,0.0,0.0,0.0,0.0,112.0,484.0,372.0,0.0,0.0
99405.0,142.0,177.0,29.0,91.0,10.0,0.0,0.0,0.0,0.0,146.0,595.0,449.0,0.0,0.0
99279.0,183.0,196.0,41.0,109.0,14.0,0.0,0.0,0.0,0.0,178.0,721.0,543.0,0.0,0.0
99124.0,214.0,234.0,53.0,121.0,19.0,1.0,0.0,0.0,0.0,234.0,876.0,642.0,0.0,0.0
98947.0,249.0,287.0,56.0,150.0,30.0,1.0,0.0,0.0,0.0,280.0,1053.0,773.0,0.0,0.0
98720.0,297.0,369.0,72.0,175.0,36.0,1.0,0.0,0.0,0.0,330.0,1280.0,950.0,0.0,0.0
98466.0,358.0,450.0,88.0,201.0,43.0,1.0,0.0,0.0,0.0,393.0,1534.0,1141.0,0.0,0.0
98181.0,401.0,525.0,102.0,245.0,52.0,1.0,0.0,0.0,0.0,493.0,1819.0,1326.0,0.0,0.0
97829.0,460.0,634.0,136.0,299.0,57.0,2.0,0.0,1.0,0.0,582.0,2171.0,1588.0,0.0,0.0
97420.0,511.0,747.0,163.0,360.0,75.0,3.0,0.0,1.0,0.0,720.0,2580.0,1859.0,0.0,0.0
96921.0,622.0,857.0,194.0,451.0,85.0,10.0,0.0,1.0,0.0,859.0,3079.0,2219.0,0.0,0.0
96330.0,759.0,1017.0,231.0,524.0,100.0,9.0,0.0,2.0,0.0,1028.0,3670.0,2640.0,0.0,0.0
95626.0,899.0,1196.0,270.0,644.0,131.0,6.0,1.0,3.0,0.0,1224.0,4374.0,3147.0,0.0,0.0
94829.0,1083.0,1428.0,290.0,740.0,169.0,7.0,0.0,6.0,0.0,1448.0,5171.0,3717.0,0.0,0.0
93782.0,1316.0,1746.0,327.0,873.0,216.0,5.0,1.0,7.0,0.0,1727.0,6218.0,4484.0,0.0,0.0
92594.0,1533.0,2080.0,422.0,1014.0,247.0,13.0,1.0,7.0,1.0,2088.0,7406.0,5311.0,0.0,0.0
91276.0,1790.0,2446.0,480.0,1185.0,285.0,19.0,0.0,8.0,0.0,2511.0,8724.0,6205.0,0.0,0.0
89744.0,2069.0,2821.0,548.0,1448.0,346.0,20.0,0.0,11.0,0.0,2993.0,10256.0,7252.0,0.0,0.0
87947.0,2387.0,3313.0,615.0,1715.0,411.0,27.0,2.0,13.0,0.0,3570.0,12053.0,8470.0,0.0,0.0
85900.0,2747.0,3834.0,746.0,2010.0,461.0,28.0,2.0,19.0,0.0,4253.0,14100.0,9828.0,0.0,0.0
83608.0,3155.0,4350.0,813.0,2423.0,535.0,30.0,2.0,25.0,0.0,5059.0,16392.0,11308.0,0.0,0.0
81037.0,3591.0,4920.0,921.0,2834.0,598.0,35.0,1.0,30.0,0.0,6033.0,18963.0,12900.0,0.0,0.0
78245.0,4057.0,5449.0,1075.0,3247.0,691.0,37.0,0.0,34.0,0.0,7165.0,21755.0,14556.0,0.0,0.0
75166.0,4611.0,6009.0,1163.0,3730.0,794.0,47.0,1.0,39.0,0.0,8440.0,24834.0,16355.0,0.0,0.0
71916.0,5124.0,6532.0,1239.0,4235.0,906.0,53.0,2.0,42.0,1.0,9950.0,28084.0,18092.0,0.0,0.0
68243.0,5614.0,7221.0,1368.0,4803.0,1029.0,45.0,4.0,53.0,0.0,11620.0,31757.0,20084.0,0.0,0.0
64560.0,6083.0,7763.0,1433.0,5317.0,1143.0,68.0,5.0,63.0,1.0,13564.0,35440.0,21813.0,0.0,0.0
60768.0,6493.0,8263.0,1487.0,5797.0,1268.0,77.0,2.0,69.0,1.0,15775.0,39232.0,23388.0,0.0,0.0
57024.0,6822.0,8499.0,1489.0,6412.0,1380.0,101.0,5.0,75.0,0.0,18193.0,42976.0,24708.0,0.0,0.0
53201.0,7044.0,8714.0,1489.0,6918.0,1484.0,105.0,7.0,86.0,1.0,20951.0,46799.0,25762.0,0.0,0.0
49458.0,7281.0,8749.0,1475.0,7390.0,1553.0,109.0,8.0,103.0,1.0,23873.0,50542.0,26566.0,0.0,0.0
45861.0,7319.0,8752.0,1411.0,7803.0,1606.0,128.0,9.0,122.0,1.0,26988.0,54139.0,27029.0,0.0,0.0
42407.0,7244.0,8549.0,1438.0,8050.0,1634.0,134.0,7.0,141.0,0.0,30396.0,57593.0,27056.0,0.0,0.0
39453.0,7094.0,8061.0,1376.0,8198.0,1637.0,148.0,5.0,160.0,1.0,33867.0,60547.0,26520.0,0.0,0.0
36636.0,6835.0,7465.0,1306.0,8254.0,1599.0,185.0,9.0,185.0,0.0,37526.0,63364.0,25653.0,0.0,0.0
34127.0,6516.0,6869.0,1172.0,8200.0,1585.0,197.0,10.0,204.0,3.0,41117.0,65873.0,24552.0,0.0,0.0
31828.0,6120.0,6303.0,1080.0,7868.0,1527.0,198.0,16.0,231.0,0.0,44829.0,68172.0,23112.0,0.0,0.0
29829.0,5692.0,5787.0,949.0,7423.0,1494.0,188.0,17.0,266.0,4.0,48351.0,70171.0,21554.0,0.0,0.0
28033.0,5230.0,5248.0,822.0,6863.0,1406.0,189.0,19.0,295.0,8.0,51887.0,71967.0,19785.0,0.0,0.0
26588.0,4719.0,4615.0,707.0,6386.0,1305.0,161.0,12.0,342.0,5.0,55160.0,73412.0,17910.0,0.0,0.0
25329.0,4211.0,4027.0,592.0,5780.0,1189.0,179.0,15.0,368.0,1.0,58309.0,74671.0,15994.0,0.0,0.0
24275.0,3626.0,3419.0,468.0,5319.0,1079.0,176.0,16.0,401.0,5.0,61216.0,75725.0,14108.0,0.0,0.0
23319.0,3217.0,2961.0,394.0,4712.0,918.0,169.0,13.0,428.0,4.0,63865.0,76681.0,12388.0,0.0,0.0
22487.0,2801.0,2565.0,333.0,4132.0,812.0,165.0,12.0,455.0,7.0,66231.0,77513.0,10827.0,0.0,0.0
21845.0,2417.0,2192.0,276.0,3621.0,686.0,138.0,17.0,484.0,5.0,68319.0,78155.0,9352.0,0.0,0.0
21326.0,2060.0,1800.0,249.0,3173.0,557.0,121.0,14.0,516.0,5.0,70179.0,78674.0,7979.0,0.0,0.0
20909.0,1758.0,1446.0,202.0,2753.0,477.0,99.0,8.0,546.0,5.0,71797.0,79091.0,6748.0,0.0,0.0
20533.0,1478.0,1245.0,159.0,2330.0,399.0,98.0,4.0,566.0,2.0,73186.0,79467.0,5715.0,0.0,0.0
20212.0,1297.0,1058.0,126.0,1981.0,347.0,82.0,5.0,580.0,1.0,74311.0,79788.0,4897.0,0.0,0.0
19937.0,1105.0,881.0,102.0,1627.0,290.0,80.0,8.0,598.0,0.0,75372.0,80063.0,4093.0,0.0,0.0
19744.0,899.0,729.0,91.0,1365.0,246.0,61.0,4.0,615.0,3.0,76243.0,80256.0,3398.0,0.0,0.0
19541.0,782.0,632.0,81.0,1128.0,193.0,45.0,6.0,634.0,0.0,76958.0,80459.0,2867.0,0.0,0.0
19416.0,628.0,512.0,67.0,944.0,141.0,48.0,6.0,645.0,1.0,77592.0,80584.0,2347.0,0.0,0.0
19308.0,518.0,416.0,47.0,825.0,122.0,36.0,1.0,658.0,1.0,78068.0,80692.0,1966.0,0.0,0.0
19198.0,436.0,352.0,47.0,690.0,104.0,31.0,4.0,663.0,0.0,78475.0,80802.0,1664.0,0.0,0.0
19117.0,352.0,292.0,26.0,574.0,89.0,22.0,5.0,671.0,0.0,78852.0,80883.0,1360.0,0.0,0.0
19042.0,284.0,252.0,22.0,471.0,64.0,17.0,2.0,681.0,0.0,79165.0,80958.0,1112.0,0.0,0.0
18976.0,239.0,204.0,17.0,397.0,51.0,11.0,0.0,685.0,0.0,79420.0,81024.0,919.0,0.0,0.0
18927.0,206.0,161.0,18.0,328.0,36.0,9.0,0.0,691.0,0.0,79624.0,81073.0,758.0,0.0,0.0
18882.0,170.0,125.0,14.0,290.0,30.0,4.0,1.0,691.0,0.0,79793.0,81118.0,634.0,0.0,0.0
18835.0,145.0,124.0,12.0,228.0,25.0,3.0,0.0,694.0,0.0,79934.0,81165.0,537.0,0.0,0.0
18806.0,140.0,98.0,11.0,178.0,21.0,5.0,0.0,694.0,0.0,80047.0,81194.0,453.0,0.0,0.0
18782.0,124.0,84.0,7.0,143.0,21.0,4.0,0.0,695.0,0.0,80140.0,81218.0,383.0,0.0,0.0
18768.0,97.0,69.0,4.0,121.0,17.0,2.0,0.0,695.0,0.0,80227.0,81232.0,310.0,0.0,0.0
18751.0,78.0,51.0,3.0,112.0,16.0,1.0,0.0,695.0,0.0,80293.0,81249.0,261.0,0.0,0.0
18735.0,71.0,47.0,4.0,100.0,13.0,2.0,0.0,695.0,0.0,80333.0,81265.0,237.0,0.0,0.0
18728.0,51.0,42.0,3.0,79.0,8.0,4.0,0.0,695.0,0.0,80390.0,81272.0,187.0,0.0,0.0
18721.0,40.0,35.0,2.0,67.0,7.0,1.0,1.0,695.0,0.0,80431.0,81279.0,153.0,0.0,0.0
18710.0,38.0,28.0,1.0,55.0,5.0,2.0,0.0,696.0,0.0,80465.0,81290.0,129.0,0.0,0.0
18705.0,32.0,21.0,2.0,42.0,3.0,1.0,0.0,696.0,0.0,80498.0,81295.0,101.0,0.0,0.0
18704.0,23.0,12.0,1.0,38.0,3.0,0.0,0.0,696.0,0.0,80523.0,81296.0,77.0,0.0,0.0
