SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99989.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0
99985.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0
99984.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0
99982.0,5.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0
99977.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0
99973.0,8.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0
99969.0,10.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,31.0,23.0
99956.0,14.0,12.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,44.0,34.0
99949.0,15.0,16.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,51.0,40.0
99942.0,15.0,21.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,58.0,42.0
99934.0,16.0,22.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,18.0,66.0,48.0
99924.0,18.0,19.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,22.0,76.0,54.0
99903.0,24.0,26.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,26.0,97.0,71.0
99887.0,27.0,27.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,34.0,113.0,79.0
99866.0,29.0,34.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,40.0,134.0,94.0
99841.0,38.0,38.0,7.0,31.0,1.0,0.0,0.0,0.0,0.0,44.0,159.0,115.0
99812.0,47.0,45.0,10.0,30.0,2.0,0.0,0.0,0.0,0.0,54.0,188.0,134.0
99775.0,59.0,52.0,9.0,25.0,6.0,0.0,0.0,0.0,0.0,74.0,225.0,151.0
99742.0,63.0,60.0,13.0,33.0,7.0,0.0,0.0,0.0,0.0,82.0,258.0,176.0
99688.0,74.0,79.0,14.0,41.0,8.0,0.0,0.0,0.0,0.0,96.0,312.0,216.0
99631.0,83.0,102.0,17.0,44.0,7.0,0.0,0.0,0.0,0.0,116.0,369.0,253.0
99558.0,91.0,130.0,23.0,52.0,9.0,0.0,0.0,0.0,0.0,137.0,442.0,305.0
99468.0,108.0,162.0,26.0,60.0,11.0,0.0,0.0,0.0,0.0,165.0,532.0,367.0
99376.0,122.0,189.0,31.0,76.0,16.0,0.0,0.0,0.0,0.0,190.0,624.0,434.0
99267.0,145.0,207.0,41.0,106.0,18.0,0.0,0.0,0.0,0.0,216.0,733.0,517.0
99128.0,185.0,223.0,51.0,137.0,25.0,0.0,0.0,0.0,0.0,251.0,872.0,621.0
98933.0,228.0,289.0,64.0,154.0,29.0,2.0,0.0,0.0,0.0,301.0,1067.0,766.0
98730.0,270.0,343.0,76.0,183.0,33.0,2.0,0.0,0.0,0.0,363.0,1270.0,907.0
98491.0,327.0,414.0,80.0,198.0,45.0,2.0,0.0,0.0,0.0,443.0,1509.0,1066.0
