SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99988.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0
99985.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0
99985.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99982.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,15.0
99979.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,18.0
99975.0,3.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,20.0
99974.0,3.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,15.0
99972.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,17.0
99969.0,2.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,19.0
99969.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,16.0
99960.0,4.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,24.0
99955.0,5.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,45.0,26.0
99950.0,7.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,27.0
99945.0,8.0,8.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,25.0,55.0,30.0
99941.0,9.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,26.0,59.0,33.0
99931.0,11.0,15.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,29.0,69.0,40.0
99925.0,12.0,16.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,34.0,75.0,41.0
99914.0,12.0,18.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,37.0,86.0,49.0
99905.0,11.0,24.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,40.0,95.0,55.0
99897.0,12.0,23.0,3.0,14.0,7.0,0.0,0.0,0.0,0.0,44.0,103.0,59.0
99887.0,15.0,25.0,5.0,13.0,4.0,2.0,0.0,0.0,0.0,49.0,113.0,64.0
99868.0,14.0,36.0,7.0,15.0,4.0,0.0,0.0,0.0,0.0,56.0,132.0,76.0
99855.0,13.0,38.0,8.0,18.0,5.0,0.0,0.0,0.0,0.0,63.0,145.0,82.0
99839.0,19.0,37.0,9.0,22.0,5.0,1.0,0.0,0.0,0.0,68.0,161.0,93.0
99820.0,24.0,40.0,7.0,27.0,7.0,2.0,0.0,0.0,0.0,73.0,180.0,107.0
99802.0,22.0,44.0,7.0,31.0,7.0,4.0,0.0,0.0,0.0,83.0,198.0,115.0
99780.0,26.0,49.0,10.0,32.0,8.0,1.0,1.0,0.0,0.0,93.0,220.0,127.0
99756.0,33.0,46.0,13.0,36.0,5.0,0.0,1.0,1.0,0.0,109.0,244.0,134.0
