SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE,AGE_0_9,AGE_10_19,AGE_20_29,AGE_30_39,AGE_40_49,AGE_50_59,AGE_60_69,AGE_70_79,AGE_80,AGRICULTURE,MINING,UTILITIES,CONSTRUCTION,MANUFACTURING,WHOLESALETRADE,RETAILTRADE,TRANSPORTATION,INFORMATION,FINANCEINSURANCE,REALESTATERENTAL,SCIENTIFICTECHNICAL,ENTERPRISEMANAGEMENT,WASTEMANAGEMENT,EDUCATION,HEALTHCARE,ART,FOOD,OTHER,ELDERLY,CHILD,INFECTED AGENTS
99980.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,"[[59424], [73162], [73301], [73302], [91833], [95245], [95342]]"
99977.0,4.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,"[[2729], [78536], [86874]]"
99975.0,5.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,25.0,19.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,"[[41397], [85085]]"
99972.0,6.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0,"[[62201], [95254], [95267]]"
99966.0,8.0,8.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,34.0,23.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,10.0,3.0,"[[2713], [25936], [59423], [65857], [76271], [99691]]"
99959.0,8.0,10.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,41.0,29.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,4.0,4.0,6.0,7.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,11.0,4.0,"[[787], [35462], [35530], [59422], [73078], [87419], [95297]]"
99942.0,13.0,18.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,16.0,58.0,42.0,0.0,0.0,0.0,2.0,3.0,9.0,11.0,6.0,8.0,7.0,7.0,5.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,1.0,4.0,1.0,0.0,6.0,0.0,3.0,0.0,4.0,1.0,6.0,2.0,12.0,5.0,"[[2360], [17335], [24622], [27161], [33964], [39749], [39823], [45733], [50283], [58685], [83916], [84015], [85193], [86877], [91807], [95234], [95389]]"
99936.0,11.0,21.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,18.0,64.0,46.0,0.0,0.0,0.0,2.0,3.0,11.0,11.0,7.0,10.0,7.0,7.0,6.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,5.0,1.0,0.0,6.0,1.0,3.0,0.0,4.0,2.0,6.0,3.0,13.0,5.0,"[[9125], [15470], [31773], [59489], [64154], [75347]]"
99928.0,10.0,21.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,22.0,72.0,50.0,0.0,0.0,0.0,2.0,4.0,11.0,11.0,7.0,14.0,9.0,8.0,6.0,0.0,0.0,0.0,4.0,5.0,2.0,4.0,1.0,5.0,1.0,0.0,7.0,1.0,3.0,0.0,7.0,2.0,7.0,3.0,14.0,6.0,"[[50290], [50381], [51002], [52214], [64816], [73775], [77485], [91738]]"
99918.0,12.0,23.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,26.0,82.0,56.0,0.0,0.0,0.0,2.0,5.0,12.0,12.0,7.0,16.0,14.0,8.0,6.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,3.0,5.0,1.0,1.0,8.0,1.0,3.0,0.0,10.0,2.0,7.0,3.0,14.0,7.0,"[[18556], [42069], [52197], [65853], [76257], [82014], [86809], [86891], [87430], [87436]]"
99898.0,14.0,28.0,7.0,17.0,4.0,0.0,0.0,0.0,0.0,32.0,102.0,70.0,0.0,0.0,0.0,2.0,8.0,14.0,15.0,11.0,20.0,15.0,10.0,7.0,1.0,0.0,0.0,4.0,6.0,3.0,9.0,3.0,5.0,2.0,1.0,11.0,1.0,4.0,0.0,12.0,3.0,7.0,3.0,17.0,10.0,"[[786], [2460], [17474], [32059], [35529], [39761], [39792], [45795], [59395], [59475], [62202], [69804], [73315], [75332], [76280], [86992], [91805], [93004], [95391], [96177]]"
99874.0,18.0,37.0,9.0,19.0,5.0,0.0,0.0,0.0,0.0,38.0,126.0,88.0,0.0,0.0,0.0,3.0,10.0,18.0,18.0,13.0,24.0,17.0,14.0,9.0,1.0,0.0,0.0,5.0,7.0,3.0,11.0,4.0,9.0,3.0,2.0,11.0,1.0,4.0,0.0,15.0,4.0,7.0,3.0,23.0,13.0,"[[784], [8083], [9942], [17371], [19228], [27173], [29275], [32838], [35456], [37459], [39718], [42550], [48951], [50373], [58763], [61116], [63531], [75341], [75398], [79223], [82016], [83917], [95318], [99712]]"
99848.0,26.0,48.0,9.0,22.0,5.0,0.0,0.0,0.0,0.0,42.0,152.0,110.0,0.0,0.0,0.0,6.0,12.0,21.0,22.0,16.0,27.0,24.0,14.0,10.0,1.0,0.0,0.0,6.0,8.0,4.0,14.0,5.0,10.0,3.0,2.0,15.0,2.0,4.0,0.0,20.0,5.0,8.0,3.0,24.0,18.0,"[[6524], [9121], [9124], [15483], [17324], [17336], [31236], [33985], [35527], [35528], [39722], [41923], [45221], [49468], [49718], [50278], [50317], [50369], [55809], [64158], [74852], [76262], [77474], [90100], [95207], [95211]]"
99817.0,33.0,60.0,9.0,22.0,7.0,0.0,0.0,0.0,0.0,52.0,183.0,131.0,0.0,0.0,0.0,6.0,12.0,31.0,27.0,20.0,32.0,25.0,18.0,12.0,1.0,0.0,0.0,7.0,8.0,5.0,20.0,7.0,12.0,4.0,3.0,17.0,3.0,5.0,0.0,24.0,6.0,10.0,3.0,30.0,18.0,"[[13030], [17107], [28540], [29986], [31853], [34210], [35543], [36445], [50280], [50286], [51001], [52237], [59516], [59568], [61062], [64619], [64813], [65031], [70848], [73747], [75171], [75348], [75357], [76258], [77284], [79785], [82017], [84038], [85820], [88141], [91806]]"
99792.0,36.0,61.0,12.0,29.0,8.0,0.0,0.0,0.0,0.0,62.0,208.0,146.0,0.0,0.0,0.0,8.0,12.0,34.0,31.0,27.0,34.0,28.0,21.0,13.0,1.0,0.0,0.0,8.0,9.0,6.0,24.0,7.0,17.0,4.0,3.0,20.0,3.0,5.0,0.0,25.0,6.0,12.0,4.0,34.0,20.0,"[[771], [1334], [6437], [9794], [9943], [12995], [15449], [21738], [24344], [27143], [28607], [31799], [42074], [50946], [50999], [51059], [53898], [59784], [61983], [64824], [66874], [73316], [73796], [80333], [87465]]"
99754.0,45.0,70.0,13.0,37.0,10.0,0.0,0.0,0.0,0.0,71.0,246.0,175.0,0.0,0.0,0.0,10.0,17.0,38.0,36.0,30.0,38.0,34.0,27.0,16.0,1.0,0.0,0.0,12.0,12.0,6.0,28.0,7.0,21.0,4.0,3.0,20.0,3.0,5.0,0.0,27.0,6.0,16.0,5.0,43.0,27.0,"[[806], [2537], [5798], [9765], [9922], [13595], [17412], [19209], [21855], [30492], [39791], [39793], [41795], [41939], [45499], [52187], [55839], [58491], [58979], [59501], [61083], [61208], [62205], [64263], [71032], [74653], [75338], [76283], [77571], [82013], [82022], [83368], [86893], [91797], [91804], [93968], [95381], [97573]]"
99709.0,55.0,83.0,12.0,43.0,14.0,0.0,0.0,0.0,0.0,84.0,291.0,207.0,0.0,0.0,0.0,11.0,23.0,50.0,44.0,34.0,41.0,41.0,30.0,17.0,1.0,0.0,0.0,16.0,15.0,7.0,30.0,7.0,25.0,7.0,3.0,21.0,4.0,9.0,2.0,34.0,8.0,16.0,5.0,47.0,34.0,"[[666], [960], [1812], [4237], [10026], [17092], [17304], [17473], [19239], [21633], [22692], [27799], [31648], [31777], [32305], [40175], [42080], [42876], [45816], [48988], [49717], [50353], [50828], [52190], [52267], [54346], [54401], [58976], [61061], [63146], [64153], [64477], [69980], [75084], [76236], [81894], [81998], [83914], [84412], [85811], [87428], [88797], [95327], [95660], [96695]]"
99649.0,77.0,92.0,15.0,55.0,16.0,0.0,0.0,0.0,0.0,96.0,351.0,255.0,0.0,0.0,0.0,13.0,25.0,61.0,56.0,44.0,48.0,50.0,34.0,20.0,1.0,0.0,0.0,18.0,18.0,9.0,33.0,10.0,28.0,9.0,7.0,31.0,6.0,12.0,3.0,36.0,8.0,22.0,8.0,54.0,38.0,"[[851], [4128], [8069], [9848], [17319], [18545], [18585], [20565], [24851], [27130], [27145], [27172], [27183], [29403], [30305], [31135], [31886], [32836], [34162], [35514], [35648], [37285], [37393], [41694], [50249], [51185], [52191], [54191], [58134], [58666], [59515], [62317], [62557], [64168], [65893], [66103], [68769], [69803], [69904], [70804], [70850], [72142], [73225], [73323], [74658], [77204], [78253], [78882], [80332], [80359], [81518], [83891], [85815], [87439], [87527], [87764], [88166], [91560], [91872], [95206]]"
99566.0,90.0,115.0,25.0,66.0,18.0,0.0,0.0,0.0,0.0,120.0,434.0,314.0,0.0,0.0,0.0,17.0,34.0,72.0,70.0,56.0,57.0,64.0,42.0,22.0,1.0,0.0,0.0,22.0,21.0,11.0,37.0,14.0,36.0,13.0,8.0,38.0,6.0,17.0,4.0,43.0,9.0,28.0,11.0,64.0,51.0,"[[112], [809], [1188], [6636], [8098], [8590], [10144], [13226], [13912], [14967], [15902], [17167], [17306], [17351], [17411], [17437], [17487], [18129], [19637], [20769], [22980], [24307], [24355], [25360], [27401], [29178], [29349], [30005], [33379], [33869], [36431], [36455], [37436], [37561], [38046], [39794], [42207], [43655], [45218], [45961], [46686], [48950], [48952], [50945], [51926], [53964], [55737], [55776], [56180], [56425], [59289], [59592], [61090], [61113], [62259], [64618], [64643], [64803], [66141], [69155], [70418], [70815], [71765], [72888], [72925], [73774], [73807], [73812], [75336], [76187], [77406], [77566], [79606], [81971], [84220], [84814], [90099], [91877], [94365], [95319], [95624], [96911], [99695]]"
99473.0,103.0,147.0,42.0,79.0,17.0,0.0,0.0,0.0,0.0,139.0,527.0,388.0,0.0,0.0,0.0,18.0,43.0,84.0,86.0,76.0,70.0,74.0,49.0,27.0,1.0,0.0,1.0,25.0,30.0,13.0,52.0,17.0,48.0,14.0,9.0,39.0,8.0,21.0,4.0,51.0,9.0,34.0,14.0,76.0,61.0,"[[782], [4722], [5177], [5941], [7451], [7541], [7863], [9115], [10978], [11288], [12840], [12981], [13029], [13688], [15432], [15450], [15547], [17106], [17294], [17532], [20562], [21749], [22921], [23860], [23884], [25519], [25560], [27140], [27144], [28514], [29377], [29603], [30024], [31953], [32359], [32929], [35741], [37492], [39741], [39780], [39821], [39833], [41794], [44101], [45228], [45834], [46733], [48550], [50992], [50995], [50998], [52258], [54439], [55049], [55194], [55832], [55837], [55863], [57387], [59567], [61086], [61363], [62803], [63491], [63568], [64262], [64291], [64306], [65814], [66871], [72299], [73777], [73838], [74788], [75163], [76256], [76489], [77272], [77293], [77915], [81598], [82415], [83320], [87496], [90065], [90074], [90101], [92292], [95187], [95212], [95266], [96918], [97109]]"
99376.0,124.0,167.0,41.0,102.0,21.0,2.0,0.0,0.0,0.0,167.0,624.0,457.0,0.0,0.0,0.0,23.0,47.0,103.0,105.0,87.0,87.0,86.0,56.0,30.0,1.0,0.0,1.0,26.0,38.0,22.0,63.0,17.0,59.0,19.0,11.0,49.0,9.0,24.0,4.0,61.0,9.0,39.0,16.0,86.0,70.0,"[[921], [1329], [1449], [1833], [4435], [5554], [5778], [6468], [6604], [6925], [6955], [9117], [9126], [9747], [9795], [9827], [10657], [12667], [13907], [17103], [17465], [19246], [20876], [21260], [21710], [22295], [23701], [24180], [27706], [28610], [31283], [34854], [35380], [37372], [37849], [38148], [41846], [42091], [43617], [44356], [44800], [45498], [51161], [52058], [56090], [58434], [58435], [59583], [59636], [59750], [59785], [60834], [60988], [60991], [62116], [62194], [62287], [63133], [64837], [66876], [66884], [68226], [68334], [69981], [70056], [70384], [70639], [73132], [75169], [76224], [76265], [77622], [79449], [79831], [80061], [80313], [81844], [81944], [83095], [83363], [83571], [85824], [85987], [87466], [87492], [90509], [91015], [91553], [93436], [93889], [93959], [95646], [95687], [97429], [97712], [97731], [99092]]"
99246.0,148.0,202.0,48.0,119.0,25.0,1.0,0.0,0.0,0.0,211.0,754.0,543.0,0.0,0.0,0.0,25.0,57.0,126.0,123.0,111.0,111.0,103.0,62.0,36.0,1.0,0.0,1.0,31.0,52.0,26.0,81.0,27.0,67.0,24.0,13.0,57.0,9.0,27.0,6.0,68.0,11.0,51.0,22.0,98.0,82.0,"[[434], [773], [792], [961], [1696], [2332], [2414], [2653], [3523], [3723], [4116], [4136], [6406], [6612], [7340], [8111], [9048], [9780], [9901], [9923], [10015], [11003], [11279], [12265], [12710], [14334], [14893], [16737], [17302], [17349], [17353], [17376], [17452], [17492], [18423], [19178], [19625], [21047], [21736], [26371], [26392], [27113], [27126], [28542], [31753], [32270], [32277], [32313], [32837], [32854], [33215], [34357], [37505], [40602], [41750], [42875], [43980], [44030], [44197], [44633], [45728], [45901], [46469], [46921], [47189], [47878], [49009], [50672], [50854], [52188], [52880], [53826], [53933], [54177], [54337], [58094], [58131], [58493], [58978], [58982], [59013], [60077], [61195], [61207], [62047], [63632], [64187], [64230], [64304], [65145], [68159], [68898], [69371], [70796], [70800], [72157], [72475], [73477], [73721], [73876], [73981], [75359], [76020], [76188], [76822], [77475], [78892], [80375], [80583], [81896], [82027], [83088], [83250], [83611], [83872], [84991], [85540], [87407], [87420], [87426], [87487], [87534], [88020], [91747], [92818], [93627], [94702], [96254], [97551], [98700]]"
99092.0,188.0,258.0,59.0,126.0,31.0,5.0,0.0,0.0,0.0,241.0,908.0,667.0,0.0,0.0,0.0,29.0,67.0,141.0,147.0,141.0,138.0,129.0,75.0,41.0,1.0,0.0,1.0,37.0,64.0,32.0,97.0,36.0,82.0,27.0,17.0,70.0,10.0,32.0,9.0,84.0,14.0,56.0,27.0,116.0,96.0,"[[324], [667], [681], [744], [808], [1704], [1969], [3334], [3701], [4109], [6401], [6742], [9919], [10050], [11236], [12570], [12804], [13228], [14958], [17192], [17317], [17462], [17724], [18478], [19316], [19551], [20469], [20592], [20599], [20648], [21851], [21860], [21945], [22057], [22597], [23261], [24804], [25094], [25346], [25566], [27007], [27129], [27343], [27766], [28819], [29604], [29837], [29955], [31310], [31837], [32369], [32845], [33434], [33860], [34122], [35836], [37246], [37289], [37457], [40447], [40713], [41438], [41696], [42202], [42879], [42882], [43245], [44996], [45120], [45165], [45723], [45727], [45806], [46667], [46729], [47025], [48121], [49734], [50474], [50593], [51027], [51111], [51209], [51578], [51925], [51962], [52176], [54921], [55180], [58420], [58522], [58665], [59541], [61193], [62233], [62425], [63002], [64226], [64404], [64949], [65632], [67244], [69126], [69712], [69824], [70442], [71113], [72141], [72951], [73198], [73853], [74810], [75083], [75334], [76191], [77206], [77466], [77939], [78112], [79318], [79608], [81542], [81734], [82986], [83189], [83258], [83995], [85810], [85816], [86109], [86233], [86394], [87515], [88165], [88872], [89993], [90098], [90465], [91607], [91876], [91909], [92970], [93658], [94104], [94412], [94663], [94883], [95220], [95332], [96700], [96920], [96981], [99415], [99732]]"
98915.0,231.0,312.0,60.0,149.0,40.0,1.0,0.0,0.0,0.0,292.0,1085.0,793.0,0.0,0.0,0.0,33.0,86.0,175.0,183.0,167.0,162.0,146.0,88.0,45.0,1.0,0.0,2.0,48.0,77.0,42.0,109.0,41.0,101.0,28.0,19.0,85.0,14.0,43.0,9.0,103.0,17.0,62.0,32.0,133.0,119.0,"[[111], [816], [2303], [2631], [2681], [3344], [4719], [5301], [5467], [6036], [6745], [6865], [8049], [8634], [8671], [9210], [9706], [9822], [10592], [13007], [13132], [13630], [13921], [15549], [15780], [15903], [15977], [17360], [17475], [17550], [18185], [20164], [20773], [22067], [22746], [23118], [23508], [24140], [24533], [25361], [26967], [27386], [27414], [28093], [28494], [29360], [29376], [29385], [29417], [30033], [30416], [31229], [31334], [32295], [33346], [34206], [34211], [34387], [34706], [34898], [34954], [35559], [35700], [37257], [37430], [37435], [37587], [38154], [38658], [40176], [40194], [40340], [40547], [41007], [41905], [42461], [42610], [43374], [43560], [44554], [44895], [45447], [46165], [46851], [47562], [48426], [48560], [48768], [48921], [48939], [48967], [49237], [50821], [50825], [50916], [50926], [51000], [51181], [53138], [54333], [54387], [55736], [56160], [56962], [58558], [59031], [59513], [59517], [59694], [60153], [61073], [61381], [62339], [63598], [64197], [65421], [65781], [65900], [65973], [66102], [66158], [66893], [67109], [67587], [68191], [68355], [69008], [69835], [70247], [71053], [71904], [72034], [72711], [72905], [73787], [74044], [74649], [74948], [75224], [76083], [76150], [76221], [76250], [76462], [79037], [79479], [79615], [79618], [79626], [80317], [81516], [81878], [82008], [83319], [83854], [84800], [85905], [87219], [87505], [87524], [87525], [87543], [89506], [90010], [91611], [92295], [92650], [93607], [94364], [94584], [94740], [96835], [96856], [96901], [97042], [98127], [99694]]"
98665.0,294.0,386.0,76.0,179.0,43.0,1.0,0.0,1.0,0.0,355.0,1335.0,979.0,0.0,0.0,0.0,43.0,101.0,219.0,218.0,207.0,205.0,182.0,105.0,55.0,1.0,0.0,2.0,57.0,90.0,55.0,131.0,54.0,119.0,34.0,30.0,107.0,17.0,55.0,13.0,123.0,19.0,85.0,39.0,160.0,144.0,"[[1], [410], [644], [741], [913], [989], [1008], [1120], [2651], [2806], [3824], [3909], [4122], [4151], [4379], [4380], [4455], [5150], [6440], [6981], [8104], [8465], [8592], [9113], [9494], [9749], [9903], [9920], [11063], [11440], [11872], [12375], [12658], [12701], [12878], [12887], [13213], [13919], [13992], [14793], [15446], [17355], [17709], [18529], [20875], [20913], [21364], [21708], [21926], [22753], [22927], [22938], [23020], [23108], [23532], [23686], [23924], [24370], [27068], [27132], [27142], [27612], [27893], [28068], [28436], [29179], [29234], [29268], [29347], [29447], [29597], [29602], [30140], [30310], [31944], [32083], [32117], [32553], [32586], [33271], [34056], [35126], [35779], [37139], [37574], [37593], [37628], [37816], [38052], [38268], [39199], [39207], [39818], [39857], [39940], [40653], [40715], [41193], [41197], [41464], [41761], [42201], [42350], [43586], [43611], [43653], [43707], [43834], [44103], [44357], [45803], [45870], [46154], [48454], [48475], [48549], [48691], [48990], [49166], [49284], [50400], [50967], [50976], [51007], [51257], [51678], [51865], [51877], [52025], [53098], [53943], [54423], [54427], [54448], [54690], [54801], [55115], [55195], [55453], [55519], [55850], [56206], [56216], [56871], [57256], [57392], [58510], [58692], [58896], [58947], [59047], [59136], [59452], [59561], [60144], [61080], [61098], [61365], [61518], [61834], [61984], [62115], [62261], [63070], [63428], [63668], [64169], [64297], [64617], [64825], [65120], [65329], [65773], [65823], [66865], [66979], [67610], [67807], [67880], [68046], [68082], [68773], [69169], [69336], [69746], [69922], [69971], [70423], [70816], [71767], [71793], [72094], [72946], [73041], [73732], [73763], [74642], [75180], [75369], [76076], [77289], [77407], [79591], [79619], [80311], [80324], [80700], [80827], [81857], [82035], [82160], [83369], [83401], [84367], [84544], [84815], [84898], [84990], [85825], [86263], [87483], [87740], [87905], [89077], [90062], [90120], [90986], [91043], [91054], [91567], [91892], [93167], [94297], [95172], [95192], [95227], [95252], [95323], [95366], [95524], [95684], [95691], [95879], [97730], [97759], [98464], [99653], [99745], [99865], [99866]]"
