SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99991.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
99988.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0
99985.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,0.0,0.0,0.0
99985.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,0.0,0.0,0.0
99984.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,0.0,0.0,0.0
99979.0,6.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,21.0,16.0,0.0,0.0,0.0
99973.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,27.0,20.0,0.0,0.0,0.0
99967.0,10.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,33.0,24.0,0.0,0.0,0.0
99964.0,10.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,24.0,0.0,0.0,0.0
99960.0,8.0,11.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,40.0,26.0,0.0,0.0,0.0
99955.0,8.0,12.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,45.0,28.0,0.0,0.0,0.0
99947.0,9.0,14.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0,53.0,33.0,0.0,0.0,0.0
99933.0,11.0,20.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,25.0,67.0,42.0,0.0,0.0,0.0
99923.0,15.0,22.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,27.0,77.0,50.0,0.0,0.0,0.0
99915.0,14.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,31.0,85.0,54.0,0.0,0.0,0.0
99905.0,16.0,30.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,35.0,95.0,60.0,0.0,0.0,0.0
99897.0,16.0,28.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,43.0,103.0,60.0,0.0,0.0,0.0
99874.0,21.0,39.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,47.0,126.0,79.0,0.0,0.0,0.0
99855.0,24.0,43.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,52.0,145.0,93.0,0.0,0.0,0.0
99836.0,25.0,47.0,6.0,29.0,2.0,0.0,0.0,0.0,0.0,55.0,164.0,109.0,0.0,0.0,0.0
99808.0,30.0,52.0,12.0,31.0,2.0,0.0,0.0,0.0,0.0,65.0,192.0,127.0,0.0,0.0,0.0
99785.0,33.0,53.0,15.0,30.0,2.0,0.0,0.0,0.0,0.0,82.0,215.0,133.0,0.0,0.0,0.0
99749.0,44.0,59.0,17.0,40.0,1.0,0.0,0.0,0.0,0.0,90.0,251.0,161.0,0.0,0.0,0.0
99685.0,65.0,73.0,20.0,44.0,6.0,0.0,0.0,0.0,0.0,107.0,315.0,208.0,0.0,0.0,0.0
99624.0,78.0,91.0,24.0,56.0,10.0,0.0,0.0,0.0,0.0,117.0,376.0,259.0,0.0,0.0,0.0
99554.0,90.0,120.0,28.0,59.0,14.0,0.0,0.0,0.0,0.0,135.0,446.0,311.0,0.0,0.0,0.0
99456.0,115.0,149.0,38.0,70.0,16.0,0.0,0.0,0.0,0.0,156.0,544.0,388.0,0.0,0.0,0.0
99358.0,142.0,174.0,42.0,74.0,21.0,0.0,0.0,0.0,0.0,189.0,642.0,453.0,0.0,0.0,0.0
99234.0,168.0,215.0,44.0,85.0,28.0,0.0,0.0,0.0,0.0,226.0,766.0,540.0,0.0,0.0,0.0
99091.0,195.0,247.0,54.0,118.0,28.0,2.0,0.0,0.0,0.0,265.0,909.0,644.0,0.0,0.0,0.0
98924.0,235.0,300.0,58.0,141.0,40.0,2.0,0.0,0.0,0.0,300.0,1076.0,776.0,0.0,0.0,0.0
98685.0,287.0,366.0,77.0,177.0,45.0,5.0,0.0,0.0,0.0,358.0,1315.0,957.0,0.0,0.0,0.0
98388.0,343.0,464.0,100.0,226.0,50.0,3.0,0.0,1.0,0.0,425.0,1612.0,1186.0,0.0,0.0,0.0
98062.0,379.0,586.0,133.0,251.0,49.0,6.0,0.0,1.0,0.0,533.0,1938.0,1404.0,0.0,0.0,0.0
97736.0,436.0,667.0,137.0,313.0,65.0,5.0,0.0,3.0,0.0,638.0,2264.0,1623.0,0.0,0.0,0.0
97328.0,523.0,749.0,153.0,390.0,97.0,6.0,0.0,4.0,0.0,750.0,2672.0,1918.0,0.0,0.0,0.0
