SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
99992.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
99991.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0
99988.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0
99987.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,0.0,0.0,0.0
99985.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,0.0,0.0,0.0
99984.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,0.0,0.0,300.0
99983.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,0.0,0.0,300.0
99980.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,20.0,11.0,0.0,0.0,300.0
99974.0,3.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,26.0,17.0,0.0,0.0,300.0
99972.0,4.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,28.0,17.0,0.0,0.0,300.0
99971.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,29.0,17.0,0.0,0.0,300.0
99970.0,5.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,13.0,30.0,17.0,0.0,0.0,300.0
99960.0,5.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,18.0,40.0,22.0,0.0,0.0,300.0
99956.0,5.0,13.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,44.0,25.0,0.0,0.0,300.0
99951.0,8.0,11.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,21.0,49.0,28.0,0.0,0.0,300.0
99946.0,8.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,26.0,54.0,28.0,0.0,0.0,300.0
99942.0,9.0,10.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,27.0,58.0,31.0,0.0,0.0,300.0
99932.0,12.0,13.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,30.0,68.0,38.0,0.0,0.0,300.0
99922.0,13.0,17.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,35.0,78.0,43.0,0.0,0.0,300.0
99911.0,11.0,24.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,41.0,89.0,48.0,0.0,0.0,300.0
99893.0,14.0,30.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,45.0,107.0,62.0,0.0,0.0,300.0
99879.0,16.0,38.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,50.0,121.0,71.0,0.0,0.0,300.0
99868.0,17.0,39.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,52.0,132.0,80.0,0.0,0.0,300.0
99844.0,20.0,44.0,4.0,24.0,5.0,0.0,0.0,0.0,0.0,59.0,156.0,97.0,0.0,0.0,300.0
99811.0,35.0,49.0,5.0,30.0,5.0,0.0,0.0,0.0,0.0,65.0,189.0,124.0,0.0,0.0,300.0
99774.0,47.0,60.0,7.0,32.0,4.0,1.0,0.0,0.0,0.0,75.0,226.0,151.0,0.0,0.0,300.0
99738.0,56.0,68.0,9.0,35.0,5.0,0.0,0.0,0.0,0.0,89.0,262.0,173.0,0.0,0.0,300.0
99691.0,64.0,83.0,13.0,42.0,6.0,0.0,0.0,0.0,0.0,101.0,309.0,208.0,0.0,0.0,300.0
99630.0,84.0,90.0,19.0,55.0,7.0,0.0,0.0,0.0,0.0,115.0,370.0,255.0,0.0,0.0,300.0
99553.0,104.0,112.0,25.0,56.0,7.0,1.0,0.0,0.0,0.0,142.0,447.0,305.0,0.0,0.0,300.0
99482.0,108.0,129.0,35.0,68.0,11.0,0.0,0.0,0.0,0.0,167.0,518.0,351.0,0.0,0.0,300.0
99385.0,129.0,159.0,37.0,82.0,12.0,1.0,0.0,0.0,0.0,195.0,615.0,420.0,0.0,0.0,300.0
99281.0,146.0,191.0,31.0,105.0,21.0,0.0,0.0,0.0,0.0,225.0,719.0,494.0,0.0,0.0,300.0
99145.0,164.0,248.0,32.0,118.0,26.0,0.0,0.0,0.0,0.0,267.0,855.0,588.0,0.0,0.0,300.0
98990.0,198.0,291.0,35.0,136.0,36.0,0.0,0.0,0.0,0.0,314.0,1010.0,696.0,0.0,0.0,300.0
98816.0,241.0,318.0,53.0,163.0,35.0,1.0,0.0,0.0,0.0,373.0,1184.0,811.0,0.0,0.0,300.0
98599.0,291.0,377.0,69.0,193.0,33.0,3.0,0.0,0.0,0.0,435.0,1401.0,966.0,0.0,0.0,300.0
