SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0
99989.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0
99987.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0
99985.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99982.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,18.0,15.0
99976.0,5.0,7.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,24.0,20.0
99968.0,6.0,12.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,32.0,27.0
99958.0,7.0,15.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,8.0,42.0,34.0
99949.0,9.0,19.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,51.0,41.0
99933.0,13.0,22.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,12.0,67.0,55.0
99918.0,17.0,29.0,6.0,13.0,3.0,1.0,0.0,0.0,0.0,13.0,82.0,69.0
99896.0,24.0,34.0,9.0,15.0,4.0,1.0,0.0,0.0,0.0,17.0,104.0,87.0
99867.0,31.0,42.0,11.0,21.0,5.0,1.0,0.0,0.0,0.0,22.0,133.0,111.0
99842.0,37.0,49.0,15.0,24.0,5.0,0.0,0.0,1.0,0.0,27.0,158.0,130.0
99820.0,37.0,55.0,16.0,30.0,5.0,0.0,0.0,1.0,0.0,36.0,180.0,143.0
99779.0,47.0,67.0,16.0,30.0,9.0,1.0,0.0,1.0,0.0,50.0,221.0,170.0
99737.0,55.0,80.0,12.0,38.0,13.0,1.0,0.0,1.0,0.0,63.0,263.0,199.0
99666.0,69.0,112.0,18.0,43.0,13.0,0.0,0.0,1.0,0.0,78.0,334.0,255.0
99605.0,79.0,130.0,23.0,49.0,11.0,1.0,0.0,1.0,0.0,101.0,395.0,293.0
99537.0,91.0,152.0,26.0,54.0,13.0,1.0,0.0,1.0,0.0,125.0,463.0,337.0
99467.0,101.0,157.0,33.0,74.0,15.0,1.0,0.0,1.0,0.0,151.0,533.0,381.0
99351.0,125.0,189.0,37.0,101.0,17.0,1.0,1.0,1.0,0.0,177.0,649.0,471.0
99247.0,148.0,209.0,42.0,126.0,20.0,3.0,0.0,2.0,0.0,203.0,753.0,548.0
99100.0,161.0,256.0,43.0,156.0,28.0,2.0,0.0,2.0,0.0,252.0,900.0,646.0
98930.0,194.0,312.0,53.0,169.0,29.0,2.0,0.0,2.0,0.0,309.0,1070.0,759.0
98758.0,225.0,353.0,61.0,198.0,31.0,3.0,0.0,4.0,0.0,367.0,1242.0,871.0
98520.0,276.0,419.0,71.0,223.0,45.0,2.0,0.0,4.0,0.0,440.0,1480.0,1036.0
98264.0,324.0,481.0,90.0,256.0,56.0,4.0,0.0,4.0,0.0,521.0,1736.0,1211.0
97960.0,386.0,532.0,121.0,311.0,62.0,6.0,0.0,5.0,0.0,617.0,2040.0,1418.0
97572.0,470.0,666.0,141.0,346.0,62.0,5.0,1.0,5.0,0.0,732.0,2428.0,1691.0
