SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99990.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0
99988.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0
99985.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0
99982.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0
99981.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,15.0
99977.0,5.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0
99972.0,5.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,21.0
99969.0,6.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,21.0
99965.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,23.0
99964.0,4.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,36.0,21.0
99959.0,4.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,17.0,41.0,24.0
99950.0,8.0,11.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0
99939.0,10.0,17.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,24.0,61.0,37.0
99934.0,9.0,18.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,25.0,66.0,41.0
99928.0,11.0,16.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,28.0,72.0,44.0
99917.0,14.0,15.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,33.0,83.0,50.0
99899.0,18.0,19.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,40.0,101.0,61.0
99886.0,22.0,21.0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,46.0,114.0,68.0
99869.0,25.0,24.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,51.0,131.0,80.0
99856.0,25.0,30.0,12.0,17.0,3.0,0.0,0.0,0.0,0.0,57.0,144.0,87.0
99838.0,29.0,30.0,11.0,23.0,6.0,0.0,0.0,0.0,0.0,63.0,162.0,99.0
99809.0,41.0,38.0,5.0,24.0,12.0,0.0,0.0,0.0,0.0,71.0,191.0,120.0
99781.0,47.0,47.0,3.0,25.0,15.0,0.0,0.0,0.0,0.0,82.0,219.0,137.0
99754.0,55.0,49.0,5.0,28.0,14.0,0.0,0.0,0.0,0.0,95.0,246.0,151.0
99726.0,60.0,58.0,6.0,29.0,11.0,2.0,0.0,0.0,0.0,108.0,274.0,166.0
99689.0,64.0,67.0,12.0,30.0,6.0,1.0,0.0,0.0,0.0,131.0,311.0,180.0
99651.0,70.0,79.0,11.0,37.0,4.0,2.0,0.0,0.0,0.0,146.0,349.0,203.0
99606.0,79.0,80.0,11.0,53.0,8.0,2.0,0.0,0.0,0.0,161.0,394.0,233.0
