SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99989.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0
99989.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0
99988.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0
99984.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0
99982.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0
99977.0,5.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0
99973.0,5.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0
99970.0,5.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,22.0
99964.0,6.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,25.0
99957.0,7.0,13.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,12.0,43.0,31.0
99947.0,9.0,17.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,15.0,53.0,38.0
99937.0,13.0,19.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,20.0,63.0,43.0
99928.0,15.0,18.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,24.0,72.0,48.0
99922.0,14.0,18.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,29.0,78.0,49.0
99914.0,16.0,15.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,31.0,86.0,55.0
99891.0,23.0,25.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,40.0,109.0,69.0
99869.0,27.0,36.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,46.0,131.0,85.0
99856.0,27.0,39.0,3.0,18.0,5.0,0.0,0.0,0.0,0.0,52.0,144.0,92.0
99837.0,32.0,43.0,3.0,17.0,5.0,0.0,0.0,0.0,0.0,63.0,163.0,100.0
99818.0,31.0,47.0,4.0,21.0,6.0,0.0,0.0,0.0,0.0,73.0,182.0,109.0
99805.0,32.0,41.0,5.0,28.0,3.0,1.0,0.0,0.0,0.0,85.0,195.0,110.0
99776.0,34.0,43.0,9.0,35.0,2.0,2.0,0.0,0.0,0.0,99.0,224.0,125.0
99749.0,40.0,47.0,8.0,41.0,5.0,1.0,0.0,0.0,0.0,109.0,251.0,142.0
99712.0,49.0,53.0,11.0,47.0,7.0,1.0,0.0,0.0,0.0,120.0,288.0,168.0
99661.0,57.0,75.0,15.0,47.0,6.0,0.0,1.0,0.0,0.0,138.0,339.0,201.0
99625.0,60.0,78.0,18.0,58.0,7.0,0.0,0.0,0.0,1.0,153.0,375.0,222.0
99581.0,66.0,94.0,17.0,56.0,9.0,0.0,0.0,0.0,0.0,177.0,419.0,242.0
99521.0,82.0,107.0,14.0,66.0,16.0,0.0,0.0,0.0,0.0,194.0,479.0,285.0
