SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99990.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
99986.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
99984.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0
99982.0,6.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0
99978.0,6.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,22.0,17.0
99976.0,7.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,24.0,19.0
99973.0,7.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,27.0,20.0
99967.0,9.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,33.0,23.0
99963.0,6.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,37.0,22.0
99961.0,6.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,39.0,23.0
99949.0,12.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,21.0,51.0,30.0
99941.0,13.0,12.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,23.0,59.0,36.0
99931.0,14.0,16.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,24.0,69.0,45.0
99925.0,14.0,19.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,26.0,75.0,49.0
99914.0,16.0,23.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,31.0,86.0,55.0
99894.0,15.0,32.0,1.0,12.0,4.0,1.0,0.0,0.0,0.0,41.0,106.0,65.0
99877.0,19.0,36.0,3.0,14.0,4.0,1.0,0.0,0.0,0.0,46.0,123.0,77.0
99867.0,19.0,36.0,3.0,20.0,3.0,1.0,0.0,0.0,0.0,51.0,133.0,82.0
99850.0,20.0,33.0,7.0,31.0,1.0,1.0,0.0,1.0,0.0,56.0,150.0,93.0
99814.0,30.0,53.0,7.0,28.0,2.0,1.0,0.0,1.0,0.0,64.0,186.0,121.0
99791.0,33.0,58.0,9.0,31.0,2.0,2.0,0.0,1.0,0.0,73.0,209.0,135.0
99772.0,35.0,53.0,12.0,34.0,3.0,0.0,0.0,2.0,0.0,89.0,228.0,137.0
99728.0,39.0,72.0,14.0,37.0,6.0,0.0,0.0,2.0,0.0,102.0,272.0,168.0
99687.0,45.0,78.0,22.0,43.0,6.0,0.0,0.0,2.0,0.0,117.0,313.0,194.0
99629.0,57.0,98.0,19.0,53.0,10.0,0.0,0.0,2.0,0.0,132.0,371.0,237.0
99568.0,75.0,117.0,18.0,56.0,15.0,0.0,0.0,2.0,0.0,149.0,432.0,281.0
99496.0,89.0,139.0,20.0,63.0,20.0,0.0,0.0,2.0,0.0,171.0,504.0,331.0
99419.0,111.0,150.0,27.0,79.0,22.0,0.0,0.0,2.0,0.0,190.0,581.0,389.0
99306.0,134.0,194.0,26.0,89.0,26.0,0.0,0.0,2.0,0.0,223.0,694.0,469.0
