SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99991.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0
99987.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0
99985.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99985.0,2.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99982.0,3.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0
99978.0,6.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,22.0,17.0
99970.0,9.0,8.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,30.0,24.0
99961.0,13.0,10.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,39.0,32.0
99958.0,13.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,42.0,32.0
99955.0,12.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,14.0,45.0,31.0
99948.0,11.0,10.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,19.0,52.0,33.0
99942.0,10.0,11.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,21.0,58.0,37.0
99926.0,10.0,21.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,30.0,74.0,44.0
99922.0,10.0,21.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,34.0,78.0,44.0
99912.0,14.0,19.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,41.0,88.0,47.0
99894.0,19.0,23.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,46.0,106.0,60.0
99881.0,22.0,23.0,9.0,14.0,3.0,0.0,0.0,0.0,0.0,48.0,119.0,71.0
99864.0,27.0,24.0,8.0,18.0,5.0,0.0,0.0,0.0,0.0,54.0,136.0,82.0
99846.0,33.0,28.0,6.0,23.0,7.0,0.0,0.0,0.0,0.0,57.0,154.0,97.0
99826.0,38.0,38.0,3.0,23.0,9.0,0.0,0.0,0.0,0.0,63.0,174.0,111.0
99781.0,52.0,60.0,5.0,22.0,8.0,1.0,0.0,0.0,0.0,71.0,219.0,148.0
99745.0,58.0,72.0,6.0,24.0,6.0,1.0,0.0,0.0,0.0,88.0,255.0,167.0
99698.0,68.0,88.0,10.0,31.0,6.0,0.0,0.0,0.0,0.0,99.0,302.0,203.0
99647.0,76.0,96.0,19.0,39.0,5.0,0.0,0.0,0.0,0.0,118.0,353.0,235.0
99597.0,80.0,101.0,23.0,55.0,7.0,0.0,0.0,0.0,0.0,137.0,403.0,266.0
99528.0,100.0,114.0,25.0,70.0,11.0,1.0,0.0,0.0,0.0,151.0,472.0,321.0
99423.0,116.0,148.0,34.0,81.0,16.0,1.0,0.0,0.0,0.0,181.0,577.0,396.0
99310.0,133.0,192.0,40.0,97.0,19.0,1.0,0.0,0.0,0.0,208.0,690.0,482.0
99181.0,159.0,240.0,48.0,105.0,21.0,1.0,0.0,0.0,0.0,245.0,819.0,574.0
