SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99994.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99993.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0
99990.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0
99987.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0
99987.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0
99986.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0
99985.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0
99981.0,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,13.0
99972.0,8.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,21.0
99970.0,8.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,21.0
99969.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,31.0,21.0
99966.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,34.0,22.0
99953.0,10.0,10.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,14.0,47.0,33.0
99934.0,13.0,20.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,17.0,66.0,49.0
99918.0,17.0,25.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,82.0,60.0
99907.0,16.0,29.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,24.0,93.0,69.0
99893.0,17.0,32.0,8.0,12.0,8.0,0.0,0.0,0.0,0.0,30.0,107.0,77.0
99870.0,22.0,39.0,8.0,18.0,9.0,0.0,0.0,0.0,0.0,34.0,130.0,96.0
99840.0,33.0,51.0,6.0,20.0,10.0,2.0,0.0,0.0,0.0,38.0,160.0,122.0
99807.0,35.0,64.0,9.0,28.0,10.0,1.0,0.0,0.0,0.0,46.0,193.0,147.0
99770.0,44.0,67.0,12.0,37.0,11.0,2.0,0.0,0.0,0.0,57.0,230.0,173.0
99725.0,53.0,85.0,16.0,37.0,10.0,0.0,0.0,1.0,0.0,73.0,275.0,201.0
99665.0,68.0,102.0,17.0,52.0,10.0,2.0,0.0,1.0,0.0,83.0,335.0,251.0
99613.0,79.0,101.0,19.0,66.0,14.0,1.0,0.0,1.0,0.0,106.0,387.0,280.0
99529.0,101.0,126.0,28.0,71.0,13.0,1.0,0.0,1.0,0.0,130.0,471.0,340.0
99438.0,123.0,147.0,32.0,96.0,13.0,0.0,0.0,1.0,0.0,150.0,562.0,411.0
99339.0,141.0,173.0,38.0,102.0,18.0,1.0,0.0,1.0,0.0,187.0,661.0,473.0
99211.0,172.0,214.0,43.0,107.0,23.0,1.0,0.0,1.0,0.0,228.0,789.0,560.0
99040.0,207.0,268.0,52.0,127.0,25.0,1.0,0.0,1.0,0.0,279.0,960.0,680.0
