SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99993.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99992.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99991.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0
99991.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0
99991.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0
99991.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0
99990.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0
99988.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0
99987.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0
99987.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,6.0
99986.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,5.0
99983.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,7.0
99982.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,7.0
99982.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,18.0,6.0
99981.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,19.0,7.0
99974.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0
99967.0,4.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,33.0,20.0
99967.0,4.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,33.0,19.0
99964.0,6.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,15.0,36.0,21.0
99959.0,8.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,16.0,41.0,25.0
99951.0,9.0,7.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,18.0,49.0,31.0
99945.0,8.0,12.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,22.0,55.0,33.0
99942.0,9.0,13.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,25.0,58.0,33.0
99934.0,12.0,11.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,28.0,66.0,38.0
99931.0,10.0,9.0,2.0,11.0,5.0,1.0,0.0,0.0,0.0,31.0,69.0,38.0
99922.0,15.0,9.0,3.0,11.0,4.0,1.0,0.0,0.0,0.0,35.0,78.0,43.0
99912.0,13.0,15.0,5.0,11.0,3.0,2.0,0.0,0.0,0.0,39.0,88.0,49.0
99905.0,13.0,14.0,7.0,11.0,2.0,2.0,0.0,0.0,0.0,46.0,95.0,49.0
