SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99992.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99989.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99987.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0
99985.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99984.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0
99981.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0
99981.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0
99978.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,22.0,14.0
99973.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,17.0
99972.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,28.0,18.0
99971.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,13.0,29.0,16.0
99968.0,7.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,13.0,32.0,19.0
99957.0,8.0,7.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,15.0,43.0,28.0
99951.0,9.0,9.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,49.0,29.0
99947.0,9.0,9.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,22.0,53.0,31.0
99940.0,8.0,12.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,27.0,60.0,33.0
99934.0,8.0,12.0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,29.0,66.0,37.0
99927.0,11.0,11.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,34.0,73.0,39.0
99915.0,13.0,12.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,37.0,85.0,48.0
99908.0,15.0,12.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,42.0,92.0,50.0
99893.0,15.0,20.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,47.0,107.0,60.0
99883.0,20.0,22.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,52.0,117.0,65.0
99861.0,23.0,33.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,61.0,139.0,78.0
99850.0,25.0,35.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,64.0,150.0,86.0
99829.0,29.0,41.0,7.0,18.0,5.0,0.0,0.0,0.0,0.0,71.0,171.0,100.0
99800.0,28.0,50.0,8.0,27.0,7.0,0.0,0.0,0.0,0.0,80.0,200.0,120.0
99767.0,30.0,60.0,14.0,30.0,6.0,0.0,0.0,0.0,0.0,93.0,233.0,140.0
99743.0,36.0,65.0,13.0,36.0,8.0,0.0,0.0,0.0,0.0,99.0,257.0,158.0
99712.0,44.0,65.0,11.0,44.0,7.0,1.0,0.0,0.0,0.0,116.0,288.0,172.0
