SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0
99992.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
99990.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0
99981.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,15.0,0.0,1.0,0.0
99976.0,2.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,19.0,0.0,1.0,0.0
99976.0,2.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,24.0,18.0,0.0,3.0,0.0
99974.0,3.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,26.0,20.0,0.0,5.0,0.0
99969.0,8.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,31.0,24.0,0.0,3.0,0.0
99958.0,12.0,11.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,11.0,42.0,31.0,0.0,6.0,0.0
99951.0,13.0,10.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,12.0,49.0,37.0,0.0,10.0,0.0
99944.0,15.0,13.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,56.0,42.0,0.0,5.0,0.0
99939.0,16.0,13.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,15.0,61.0,46.0,0.0,9.0,0.0
99933.0,16.0,15.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,19.0,67.0,48.0,0.0,6.0,0.0
99918.0,18.0,20.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,25.0,82.0,57.0,0.0,7.0,0.0
99903.0,20.0,25.0,2.0,13.0,4.0,1.0,0.0,0.0,0.0,32.0,97.0,65.0,0.0,13.0,0.0
99892.0,20.0,29.0,3.0,16.0,4.0,0.0,0.0,1.0,0.0,35.0,108.0,72.0,0.0,11.0,0.0
99876.0,21.0,35.0,5.0,19.0,4.0,0.0,0.0,1.0,0.0,39.0,124.0,84.0,0.0,12.0,0.0
99865.0,19.0,31.0,7.0,25.0,4.0,0.0,0.0,1.0,0.0,48.0,135.0,86.0,0.0,22.0,0.0
99840.0,25.0,37.0,11.0,28.0,4.0,0.0,0.0,1.0,0.0,54.0,160.0,105.0,0.0,18.0,0.0
99816.0,28.0,44.0,10.0,29.0,5.0,0.0,0.0,1.0,0.0,67.0,184.0,116.0,0.0,22.0,0.0
99784.0,35.0,53.0,11.0,33.0,6.0,1.0,0.0,1.0,0.0,76.0,216.0,139.0,0.0,21.0,0.0
99751.0,37.0,69.0,8.0,33.0,10.0,0.0,0.0,1.0,0.0,91.0,249.0,157.0,0.0,24.0,0.0
99703.0,53.0,73.0,15.0,39.0,13.0,0.0,0.0,1.0,0.0,103.0,297.0,193.0,0.0,33.0,0.0
99676.0,52.0,72.0,15.0,52.0,14.0,0.0,0.0,1.0,0.0,118.0,324.0,205.0,0.0,43.0,0.0
99627.0,60.0,92.0,21.0,52.0,13.0,1.0,0.0,1.0,0.0,133.0,373.0,239.0,0.0,35.0,0.0
99578.0,68.0,95.0,20.0,68.0,13.0,2.0,0.0,1.0,0.0,155.0,422.0,266.0,0.0,59.0,0.0
99510.0,86.0,111.0,24.0,65.0,18.0,1.0,0.0,1.0,0.0,184.0,490.0,305.0,0.0,52.0,0.0
99433.0,104.0,115.0,36.0,78.0,20.0,0.0,0.0,2.0,0.0,212.0,567.0,353.0,0.0,61.0,0.0
99330.0,115.0,147.0,42.0,93.0,21.0,2.0,0.0,2.0,0.0,248.0,670.0,420.0,0.0,70.0,0.0
99216.0,146.0,185.0,46.0,106.0,19.0,1.0,0.0,2.0,0.0,279.0,784.0,503.0,0.0,69.0,0.0
99092.0,175.0,218.0,45.0,120.0,27.0,2.0,0.0,2.0,0.0,319.0,908.0,587.0,0.0,94.0,0.0
98967.0,193.0,249.0,50.0,136.0,38.0,1.0,0.0,2.0,0.0,364.0,1033.0,667.0,0.0,105.0,0.0
98799.0,225.0,293.0,65.0,147.0,41.0,2.0,0.0,2.0,0.0,426.0,1201.0,773.0,0.0,111.0,0.0
98612.0,265.0,345.0,65.0,175.0,52.0,1.0,0.0,3.0,0.0,482.0,1388.0,903.0,0.0,141.0,0.0
98366.0,319.0,406.0,85.0,199.0,52.0,3.0,0.0,3.0,0.0,567.0,1634.0,1064.0,0.0,153.0,0.0
98120.0,351.0,457.0,105.0,240.0,51.0,3.0,0.0,4.0,0.0,669.0,1880.0,1207.0,0.0,182.0,0.0
97857.0,399.0,519.0,111.0,281.0,69.0,3.0,0.0,4.0,0.0,757.0,2143.0,1382.0,0.0,220.0,0.0
