SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99992.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0
99992.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0
99990.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,1.0,0.0
99988.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,2.0,0.0
99987.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,0.0,1.0,0.0
99986.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,3.0,0.0
99983.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,0.0,2.0,0.0
99978.0,3.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0,0.0,3.0,0.0
99972.0,4.0,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,28.0,21.0,0.0,3.0,0.0
99971.0,5.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,20.0,0.0,4.0,0.0
99966.0,4.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,23.0,0.0,5.0,0.0
99955.0,8.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,32.0,0.0,3.0,0.0
99951.0,8.0,15.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,14.0,49.0,35.0,0.0,9.0,0.0
99948.0,7.0,12.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,18.0,52.0,34.0,0.0,7.0,0.0
99934.0,9.0,18.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,21.0,66.0,45.0,0.0,9.0,0.0
99922.0,9.0,24.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,29.0,78.0,49.0,0.0,6.0,0.0
99908.0,13.0,27.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,31.0,92.0,61.0,0.0,14.0,0.0
99900.0,15.0,26.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,37.0,100.0,63.0,0.0,11.0,0.0
99889.0,17.0,26.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,41.0,111.0,70.0,0.0,13.0,0.0
99872.0,22.0,27.0,6.0,25.0,2.0,0.0,0.0,0.0,0.0,46.0,128.0,82.0,0.0,16.0,0.0
99847.0,34.0,30.0,7.0,26.0,4.0,0.0,0.0,0.0,0.0,52.0,153.0,101.0,0.0,18.0,0.0
99812.0,41.0,46.0,10.0,27.0,5.0,0.0,0.0,0.0,0.0,59.0,188.0,129.0,0.0,17.0,0.0
99779.0,50.0,60.0,11.0,21.0,5.0,0.0,0.0,0.0,0.0,74.0,221.0,147.0,0.0,14.0,0.0
99754.0,51.0,66.0,10.0,25.0,8.0,0.0,0.0,0.0,0.0,86.0,246.0,160.0,0.0,18.0,0.0
99717.0,58.0,67.0,14.0,41.0,5.0,0.0,0.0,0.0,0.0,98.0,283.0,185.0,0.0,35.0,0.0
99674.0,65.0,79.0,14.0,47.0,8.0,0.0,0.0,0.0,0.0,113.0,326.0,213.0,0.0,31.0,0.0
99630.0,67.0,87.0,14.0,59.0,12.0,0.0,0.0,0.0,0.0,131.0,370.0,239.0,0.0,49.0,0.0
99574.0,79.0,100.0,15.0,67.0,11.0,0.0,0.0,0.0,0.0,154.0,426.0,272.0,0.0,43.0,0.0
99498.0,95.0,118.0,19.0,74.0,18.0,0.0,0.0,0.0,0.0,178.0,502.0,324.0,0.0,61.0,0.0
99436.0,105.0,129.0,24.0,84.0,15.0,0.0,0.0,0.0,0.0,207.0,564.0,357.0,0.0,53.0,0.0
99349.0,121.0,156.0,25.0,99.0,15.0,1.0,0.0,0.0,0.0,234.0,651.0,417.0,0.0,68.0,0.0
99242.0,143.0,192.0,22.0,104.0,22.0,1.0,0.0,0.0,0.0,274.0,758.0,484.0,0.0,78.0,0.0
99120.0,162.0,223.0,27.0,119.0,20.0,4.0,0.0,0.0,0.0,325.0,880.0,555.0,0.0,92.0,0.0
98995.0,179.0,252.0,37.0,147.0,20.0,2.0,0.0,0.0,0.0,368.0,1005.0,637.0,0.0,103.0,0.0
98857.0,202.0,283.0,48.0,168.0,21.0,1.0,1.0,0.0,0.0,419.0,1143.0,724.0,0.0,118.0,0.0
98673.0,221.0,333.0,60.0,191.0,31.0,1.0,1.0,0.0,0.0,489.0,1327.0,838.0,0.0,138.0,0.0
98472.0,249.0,389.0,63.0,219.0,41.0,0.0,1.0,1.0,0.0,565.0,1528.0,962.0,0.0,155.0,0.0
