SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
99993.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0
99991.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,2.0,0.0
99988.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,2.0,0.0
99986.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,0.0,0.0,0.0
99985.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,2.0,0.0
99985.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,1.0,0.0
99977.0,4.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0,0.0,3.0,0.0
99971.0,6.0,9.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,29.0,23.0,0.0,4.0,0.0
99965.0,10.0,10.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,35.0,28.0,0.0,6.0,0.0
99963.0,10.0,8.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,37.0,28.0,0.0,7.0,0.0
99952.0,11.0,13.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,10.0,48.0,38.0,0.0,3.0,0.0
99941.0,13.0,17.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,13.0,59.0,46.0,0.0,6.0,0.0
99929.0,14.0,22.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,17.0,71.0,54.0,0.0,9.0,0.0
99912.0,15.0,32.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,25.0,88.0,63.0,0.0,8.0,0.0
99892.0,20.0,36.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,28.0,108.0,80.0,0.0,10.0,0.0
99879.0,25.0,35.0,7.0,17.0,5.0,0.0,0.0,0.0,0.0,32.0,121.0,89.0,0.0,12.0,0.0
99861.0,30.0,38.0,6.0,19.0,6.0,0.0,0.0,0.0,0.0,40.0,139.0,99.0,0.0,15.0,0.0
99839.0,34.0,40.0,9.0,25.0,7.0,0.0,0.0,0.0,0.0,46.0,161.0,115.0,0.0,19.0,0.0
99804.0,40.0,51.0,11.0,28.0,9.0,0.0,0.0,0.0,0.0,57.0,196.0,139.0,0.0,19.0,0.0
99762.0,43.0,71.0,15.0,32.0,7.0,1.0,0.0,0.0,0.0,69.0,238.0,169.0,0.0,20.0,0.0
99721.0,48.0,81.0,18.0,41.0,6.0,0.0,0.0,0.0,0.0,85.0,279.0,194.0,0.0,29.0,0.0
99674.0,57.0,96.0,19.0,44.0,10.0,0.0,0.0,0.0,0.0,100.0,326.0,226.0,0.0,38.0,0.0
99632.0,59.0,106.0,19.0,55.0,16.0,0.0,0.0,0.0,0.0,113.0,368.0,255.0,0.0,45.0,0.0
99576.0,70.0,112.0,20.0,65.0,18.0,1.0,0.0,0.0,0.0,138.0,424.0,286.0,0.0,54.0,0.0
99519.0,78.0,125.0,19.0,74.0,17.0,2.0,0.0,0.0,0.0,166.0,481.0,315.0,0.0,51.0,0.0
99438.0,105.0,136.0,21.0,86.0,16.0,2.0,0.0,0.0,0.0,196.0,562.0,366.0,0.0,61.0,0.0
99351.0,118.0,162.0,20.0,94.0,24.0,1.0,0.0,0.0,0.0,230.0,649.0,419.0,0.0,73.0,0.0
99258.0,146.0,173.0,22.0,106.0,21.0,1.0,0.0,1.0,0.0,272.0,742.0,469.0,0.0,72.0,0.0
99138.0,178.0,204.0,27.0,120.0,22.0,2.0,0.0,1.0,0.0,308.0,862.0,553.0,0.0,84.0,0.0
99012.0,206.0,241.0,34.0,136.0,24.0,1.0,0.0,1.0,0.0,345.0,988.0,642.0,0.0,95.0,0.0
98847.0,229.0,288.0,40.0,156.0,25.0,2.0,0.0,1.0,0.0,412.0,1153.0,740.0,0.0,122.0,0.0
98679.0,244.0,328.0,49.0,184.0,26.0,0.0,0.0,2.0,0.0,488.0,1321.0,831.0,0.0,121.0,0.0
98487.0,284.0,373.0,53.0,208.0,31.0,3.0,0.0,2.0,0.0,559.0,1513.0,952.0,0.0,139.0,0.0
98266.0,329.0,421.0,61.0,251.0,41.0,3.0,0.0,2.0,0.0,626.0,1734.0,1106.0,0.0,177.0,0.0
97999.0,378.0,486.0,73.0,278.0,47.0,4.0,0.0,2.0,0.0,733.0,2001.0,1266.0,0.0,193.0,0.0
97733.0,405.0,554.0,94.0,319.0,45.0,4.0,0.0,3.0,0.0,843.0,2267.0,1421.0,0.0,222.0,0.0
