SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0
99993.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
99991.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2.0,0.0
99990.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,0.0
99984.0,7.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,0.0,0.0
99976.0,10.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,21.0,0.0,1.0,0.0
99971.0,11.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,24.0,0.0,2.0,0.0
99967.0,10.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,33.0,27.0,0.0,2.0,0.0
99957.0,10.0,16.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,43.0,34.0,0.0,3.0,0.0
99951.0,10.0,17.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,11.0,49.0,38.0,0.0,7.0,0.0
99939.0,11.0,18.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,13.0,61.0,48.0,0.0,10.0,0.0
99929.0,8.0,23.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,20.0,71.0,51.0,0.0,5.0,0.0
99906.0,11.0,32.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,22.0,94.0,72.0,0.0,12.0,0.0
99892.0,13.0,38.0,12.0,16.0,3.0,1.0,0.0,0.0,0.0,25.0,108.0,83.0,0.0,14.0,0.0
99875.0,14.0,43.0,12.0,18.0,5.0,1.0,0.0,0.0,0.0,32.0,125.0,93.0,0.0,9.0,0.0
99844.0,28.0,47.0,11.0,22.0,8.0,1.0,0.0,0.0,0.0,39.0,156.0,117.0,0.0,22.0,0.0
99822.0,30.0,49.0,10.0,31.0,11.0,1.0,0.0,1.0,0.0,45.0,178.0,132.0,0.0,25.0,0.0
99794.0,35.0,61.0,10.0,34.0,14.0,0.0,0.0,1.0,0.0,51.0,206.0,154.0,0.0,19.0,0.0
99743.0,54.0,78.0,12.0,35.0,13.0,0.0,0.0,1.0,0.0,64.0,257.0,192.0,0.0,33.0,0.0
99706.0,58.0,85.0,17.0,43.0,11.0,1.0,0.0,1.0,0.0,78.0,294.0,215.0,0.0,30.0,0.0
99656.0,64.0,100.0,22.0,50.0,9.0,1.0,0.0,1.0,0.0,97.0,344.0,246.0,0.0,29.0,0.0
99604.0,76.0,114.0,21.0,62.0,13.0,2.0,0.0,1.0,0.0,107.0,396.0,288.0,0.0,44.0,0.0
99553.0,83.0,117.0,19.0,75.0,16.0,2.0,0.0,2.0,0.0,133.0,447.0,312.0,0.0,57.0,0.0
99474.0,98.0,134.0,26.0,87.0,20.0,0.0,0.0,2.0,0.0,159.0,526.0,365.0,0.0,67.0,0.0
99401.0,100.0,160.0,33.0,88.0,21.0,0.0,0.0,2.0,0.0,195.0,599.0,402.0,0.0,57.0,0.0
99299.0,111.0,187.0,37.0,98.0,23.0,2.0,0.0,2.0,0.0,241.0,701.0,458.0,0.0,76.0,0.0
99191.0,135.0,208.0,44.0,113.0,24.0,1.0,0.0,2.0,0.0,282.0,809.0,525.0,0.0,77.0,0.0
99078.0,163.0,229.0,42.0,127.0,29.0,4.0,0.0,2.0,0.0,326.0,922.0,594.0,0.0,99.0,0.0
98974.0,178.0,247.0,38.0,156.0,35.0,3.0,0.0,2.0,0.0,367.0,1026.0,657.0,0.0,117.0,0.0
98824.0,200.0,267.0,50.0,195.0,36.0,4.0,0.0,3.0,0.0,421.0,1176.0,752.0,0.0,137.0,0.0
98609.0,231.0,330.0,69.0,208.0,50.0,1.0,0.0,4.0,0.0,498.0,1391.0,889.0,0.0,146.0,0.0
98434.0,254.0,372.0,75.0,221.0,47.0,2.0,0.0,4.0,0.0,591.0,1566.0,971.0,0.0,158.0,0.0
98242.0,288.0,407.0,75.0,241.0,55.0,4.0,0.0,4.0,0.0,684.0,1758.0,1070.0,0.0,187.0,0.0
98019.0,332.0,457.0,80.0,260.0,60.0,4.0,1.0,4.0,0.0,783.0,1981.0,1194.0,0.0,197.0,0.0
97797.0,371.0,494.0,87.0,285.0,65.0,4.0,0.0,4.0,1.0,892.0,2203.0,1307.0,0.0,201.0,0.0
97520.0,428.0,523.0,85.0,346.0,87.0,4.0,0.0,4.0,0.0,1003.0,2480.0,1473.0,0.0,289.0,0.0
97249.0,458.0,561.0,90.0,398.0,103.0,5.0,0.0,4.0,0.0,1132.0,2751.0,1615.0,0.0,300.0,0.0
96872.0,519.0,659.0,109.0,441.0,100.0,6.0,0.0,6.0,0.0,1288.0,3128.0,1834.0,0.0,325.0,0.0
