SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0
99993.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0
99990.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
99990.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,1.0,0.0
99988.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0
99983.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,0.0,2.0,0.0
99982.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,14.0,0.0,1.0,0.0
99977.0,6.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,23.0,19.0,0.0,1.0,0.0
99973.0,6.0,9.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,27.0,21.0,0.0,3.0,0.0
99972.0,6.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,28.0,21.0,0.0,4.0,0.0
99963.0,8.0,11.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,37.0,29.0,0.0,3.0,0.0
99955.0,10.0,11.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,45.0,34.0,0.0,6.0,0.0
99943.0,13.0,12.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,14.0,57.0,43.0,0.0,9.0,0.0
99933.0,19.0,15.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,16.0,67.0,51.0,0.0,6.0,0.0
99925.0,19.0,17.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,19.0,75.0,56.0,0.0,10.0,0.0
99917.0,17.0,16.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,26.0,83.0,57.0,0.0,7.0,0.0
99903.0,17.0,26.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,30.0,97.0,67.0,0.0,11.0,0.0
99895.0,20.0,25.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0,36.0,105.0,69.0,0.0,13.0,0.0
99876.0,24.0,29.0,5.0,17.0,6.0,0.0,0.0,0.0,0.0,43.0,124.0,81.0,0.0,15.0,0.0
99854.0,25.0,37.0,7.0,20.0,6.0,0.0,0.0,0.0,0.0,51.0,146.0,95.0,0.0,14.0,0.0
99824.0,31.0,49.0,10.0,26.0,5.0,0.0,0.0,0.0,0.0,55.0,176.0,121.0,0.0,23.0,0.0
99804.0,32.0,52.0,8.0,27.0,7.0,0.0,0.0,0.0,0.0,70.0,196.0,126.0,0.0,22.0,0.0
99761.0,44.0,61.0,10.0,35.0,7.0,0.0,0.0,0.0,0.0,82.0,239.0,157.0,0.0,25.0,0.0
99736.0,48.0,61.0,11.0,39.0,8.0,0.0,0.0,0.0,0.0,97.0,264.0,167.0,0.0,27.0,0.0
99686.0,56.0,83.0,16.0,40.0,9.0,0.0,0.0,0.0,0.0,110.0,314.0,204.0,0.0,31.0,0.0
99634.0,70.0,100.0,19.0,45.0,8.0,0.0,0.0,0.0,0.0,124.0,366.0,242.0,0.0,26.0,0.0
99587.0,74.0,105.0,22.0,60.0,8.0,0.0,0.0,0.0,0.0,144.0,413.0,269.0,0.0,49.0,0.0
99536.0,75.0,112.0,24.0,70.0,12.0,0.0,0.0,0.0,0.0,171.0,464.0,293.0,0.0,48.0,0.0
99474.0,91.0,128.0,20.0,76.0,18.0,1.0,0.0,0.0,0.0,192.0,526.0,334.0,0.0,58.0,0.0
99412.0,106.0,134.0,19.0,87.0,21.0,2.0,0.0,0.0,0.0,219.0,588.0,369.0,0.0,60.0,0.0
99316.0,118.0,159.0,24.0,100.0,25.0,2.0,0.0,0.0,0.0,256.0,684.0,428.0,0.0,80.0,0.0
99231.0,124.0,179.0,29.0,112.0,25.0,2.0,1.0,0.0,0.0,297.0,769.0,472.0,0.0,75.0,0.0
99143.0,132.0,198.0,44.0,117.0,22.0,4.0,0.0,1.0,0.0,339.0,857.0,517.0,0.0,75.0,0.0
99035.0,139.0,222.0,58.0,128.0,20.0,5.0,0.0,2.0,0.0,391.0,965.0,572.0,0.0,90.0,0.0
98933.0,153.0,224.0,65.0,155.0,25.0,5.0,0.0,3.0,0.0,437.0,1067.0,627.0,0.0,115.0,0.0
98783.0,189.0,238.0,63.0,180.0,37.0,2.0,0.0,5.0,0.0,503.0,1217.0,709.0,0.0,135.0,0.0
98601.0,228.0,292.0,65.0,198.0,47.0,2.0,0.0,5.0,0.0,562.0,1399.0,832.0,0.0,150.0,0.0
98437.0,267.0,320.0,66.0,213.0,56.0,1.0,0.0,5.0,0.0,635.0,1563.0,923.0,0.0,156.0,0.0
98239.0,320.0,357.0,62.0,224.0,69.0,1.0,0.0,5.0,0.0,723.0,1761.0,1033.0,0.0,168.0,0.0
