SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0
99993.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0
99992.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,1.0,0.0
99991.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,0.0,1.0,0.0
99987.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,0.0,2.0,0.0
99983.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,0.0,0.0,0.0
99983.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,0.0,3.0,0.0
99983.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,0.0,2.0,0.0
99981.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,19.0,13.0,0.0,3.0,0.0
99977.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,23.0,14.0,0.0,2.0,0.0
99969.0,5.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,31.0,21.0,0.0,4.0,0.0
99962.0,8.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,38.0,27.0,0.0,2.0,0.0
99956.0,8.0,13.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,14.0,44.0,30.0,0.0,3.0,0.0
99949.0,12.0,15.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,15.0,51.0,36.0,0.0,3.0,0.0
99945.0,11.0,13.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,17.0,55.0,38.0,0.0,9.0,0.0
99940.0,12.0,12.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,21.0,60.0,39.0,0.0,9.0,0.0
99927.0,14.0,18.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,24.0,73.0,49.0,0.0,7.0,0.0
99916.0,14.0,22.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,32.0,84.0,52.0,0.0,6.0,0.0
99901.0,16.0,30.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,33.0,99.0,66.0,0.0,8.0,0.0
99887.0,16.0,35.0,5.0,14.0,4.0,0.0,0.0,0.0,0.0,39.0,113.0,74.0,0.0,11.0,0.0
99868.0,20.0,39.0,8.0,17.0,4.0,0.0,0.0,0.0,0.0,44.0,132.0,88.0,0.0,13.0,0.0
99858.0,20.0,34.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,52.0,142.0,90.0,0.0,18.0,0.0
99838.0,21.0,36.0,9.0,32.0,6.0,0.0,0.0,0.0,0.0,58.0,162.0,104.0,0.0,21.0,0.0
99806.0,26.0,47.0,12.0,33.0,5.0,1.0,0.0,0.0,0.0,70.0,194.0,124.0,0.0,23.0,0.0
99774.0,34.0,56.0,12.0,35.0,6.0,0.0,0.0,0.0,0.0,83.0,226.0,143.0,0.0,24.0,0.0
99748.0,35.0,63.0,11.0,36.0,9.0,0.0,0.0,0.0,0.0,98.0,252.0,154.0,0.0,25.0,0.0
99710.0,44.0,70.0,15.0,41.0,9.0,0.0,0.0,0.0,0.0,111.0,290.0,179.0,0.0,28.0,0.0
99676.0,44.0,79.0,17.0,49.0,10.0,0.0,0.0,0.0,0.0,125.0,324.0,199.0,0.0,35.0,124.0
99630.0,51.0,94.0,11.0,55.0,17.0,1.0,0.0,0.0,0.0,141.0,370.0,229.0,0.0,48.0,124.0
99580.0,67.0,103.0,15.0,55.0,16.0,0.0,0.0,0.0,0.0,164.0,420.0,256.0,0.0,36.0,124.0
99515.0,88.0,119.0,16.0,63.0,15.0,0.0,0.0,0.0,0.0,184.0,485.0,301.0,0.0,47.0,124.0
99457.0,101.0,123.0,18.0,76.0,18.0,1.0,0.0,0.0,0.0,206.0,543.0,337.0,0.0,63.0,124.0
99384.0,116.0,139.0,21.0,83.0,21.0,0.0,0.0,0.0,0.0,236.0,616.0,380.0,0.0,69.0,124.0
99298.0,131.0,164.0,23.0,97.0,21.0,0.0,0.0,0.0,0.0,266.0,702.0,436.0,0.0,62.0,124.0
99205.0,141.0,179.0,28.0,117.0,17.0,4.0,0.0,0.0,0.0,309.0,795.0,486.0,0.0,83.0,124.0
99090.0,158.0,210.0,37.0,129.0,20.0,4.0,0.0,0.0,0.0,352.0,910.0,558.0,0.0,90.0,124.0
98972.0,180.0,227.0,43.0,144.0,23.0,4.0,0.0,0.0,0.0,407.0,1028.0,621.0,0.0,105.0,124.0
98843.0,207.0,246.0,53.0,159.0,28.0,2.0,0.0,2.0,0.0,460.0,1157.0,695.0,0.0,110.0,124.0
98663.0,223.0,304.0,64.0,176.0,38.0,1.0,0.0,3.0,0.0,528.0,1337.0,806.0,0.0,142.0,124.0
