SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99993.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0
99991.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
99986.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,1.0,0.0
99983.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,15.0,0.0,1.0,0.0
99978.0,5.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,20.0,0.0,2.0,0.0
99977.0,6.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,20.0,0.0,1.0,0.0
99975.0,5.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,19.0,0.0,2.0,0.0
99972.0,5.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,28.0,21.0,0.0,8.0,0.0
99967.0,7.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,33.0,25.0,0.0,2.0,0.0
99952.0,16.0,10.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,9.0,48.0,39.0,0.0,6.0,0.0
99948.0,18.0,11.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,10.0,52.0,42.0,0.0,5.0,0.0
99938.0,19.0,16.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,15.0,62.0,47.0,0.0,7.0,0.0
99933.0,19.0,14.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,20.0,67.0,47.0,0.0,9.0,0.0
99921.0,19.0,17.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,29.0,79.0,50.0,0.0,5.0,0.0
99909.0,20.0,22.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,35.0,91.0,56.0,0.0,8.0,0.0
99884.0,28.0,29.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,42.0,116.0,74.0,0.0,11.0,0.0
99873.0,28.0,26.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0,46.0,127.0,81.0,0.0,11.0,0.0
99857.0,30.0,32.0,8.0,20.0,2.0,1.0,0.0,0.0,0.0,50.0,143.0,93.0,0.0,14.0,0.0
99845.0,28.0,29.0,10.0,20.0,3.0,0.0,0.0,0.0,0.0,65.0,155.0,90.0,0.0,15.0,0.0
99820.0,34.0,32.0,12.0,28.0,5.0,0.0,0.0,0.0,0.0,69.0,180.0,111.0,0.0,21.0,0.0
99790.0,37.0,47.0,13.0,24.0,7.0,0.0,0.0,0.0,0.0,82.0,210.0,128.0,0.0,14.0,0.0
99763.0,40.0,56.0,10.0,25.0,11.0,1.0,0.0,0.0,0.0,94.0,237.0,143.0,0.0,25.0,0.0
99729.0,39.0,70.0,13.0,28.0,11.0,0.0,0.0,0.0,0.0,110.0,271.0,161.0,0.0,28.0,0.0
99701.0,40.0,74.0,11.0,39.0,12.0,0.0,0.0,0.0,0.0,123.0,299.0,176.0,0.0,31.0,0.0
99656.0,49.0,90.0,10.0,46.0,16.0,0.0,0.0,0.0,0.0,133.0,344.0,211.0,0.0,33.0,0.0
99595.0,68.0,102.0,13.0,62.0,15.0,1.0,0.0,0.0,0.0,144.0,405.0,261.0,0.0,48.0,0.0
99549.0,69.0,117.0,15.0,63.0,12.0,2.0,0.0,0.0,0.0,173.0,451.0,278.0,0.0,39.0,124.0
99479.0,81.0,133.0,21.0,75.0,14.0,2.0,0.0,0.0,0.0,195.0,521.0,326.0,0.0,56.0,124.0
99414.0,90.0,149.0,27.0,79.0,15.0,1.0,0.0,0.0,0.0,225.0,586.0,361.0,0.0,51.0,124.0
99338.0,106.0,156.0,31.0,96.0,15.0,1.0,1.0,0.0,0.0,256.0,662.0,406.0,0.0,67.0,124.0
99248.0,127.0,172.0,35.0,104.0,17.0,4.0,0.0,1.0,0.0,292.0,752.0,459.0,0.0,72.0,124.0
99134.0,139.0,201.0,42.0,122.0,23.0,1.0,0.0,1.0,0.0,337.0,866.0,528.0,0.0,95.0,124.0
99011.0,168.0,227.0,49.0,137.0,27.0,2.0,0.0,1.0,0.0,378.0,989.0,610.0,0.0,92.0,124.0
98899.0,186.0,241.0,53.0,158.0,33.0,3.0,0.0,2.0,0.0,425.0,1101.0,674.0,0.0,111.0,124.0
98724.0,212.0,289.0,57.0,170.0,47.0,2.0,0.0,2.0,0.0,497.0,1276.0,777.0,0.0,143.0,124.0
98554.0,247.0,314.0,70.0,199.0,51.0,2.0,0.0,2.0,0.0,561.0,1446.0,883.0,0.0,154.0,124.0
98360.0,279.0,354.0,77.0,232.0,58.0,2.0,0.0,3.0,0.0,635.0,1640.0,1002.0,0.0,176.0,124.0
98178.0,303.0,391.0,81.0,243.0,64.0,2.0,0.0,3.0,0.0,735.0,1822.0,1084.0,0.0,175.0,124.0
