SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99991.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
99989.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99987.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0
99986.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0
99982.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,16.0
99979.0,2.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,21.0,18.0
99974.0,3.0,8.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,26.0,23.0
99969.0,6.0,9.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,31.0,24.0
99964.0,7.0,10.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,9.0,36.0,27.0
99954.0,7.0,15.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,11.0,46.0,35.0
99941.0,8.0,23.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,15.0,59.0,44.0
99935.0,7.0,23.0,5.0,8.0,1.0,1.0,0.0,0.0,0.0,20.0,65.0,45.0
99928.0,7.0,24.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,25.0,72.0,47.0
99913.0,13.0,23.0,2.0,18.0,5.0,0.0,0.0,0.0,0.0,26.0,87.0,61.0
99904.0,14.0,22.0,3.0,20.0,4.0,1.0,0.0,0.0,0.0,32.0,96.0,64.0
99880.0,25.0,26.0,5.0,23.0,3.0,0.0,0.0,0.0,0.0,38.0,120.0,82.0
99864.0,29.0,30.0,7.0,23.0,4.0,0.0,0.0,0.0,0.0,43.0,136.0,93.0
99849.0,28.0,37.0,7.0,24.0,4.0,0.0,0.0,0.0,0.0,51.0,151.0,100.0
99833.0,29.0,38.0,7.0,26.0,4.0,2.0,0.0,0.0,0.0,61.0,167.0,106.0
99812.0,33.0,41.0,7.0,29.0,6.0,1.0,0.0,0.0,0.0,71.0,188.0,117.0
99782.0,37.0,49.0,8.0,36.0,7.0,2.0,0.0,0.0,0.0,79.0,218.0,139.0
99760.0,43.0,48.0,8.0,39.0,6.0,0.0,0.0,1.0,0.0,95.0,240.0,144.0
99727.0,52.0,61.0,10.0,33.0,8.0,0.0,0.0,1.0,0.0,108.0,273.0,164.0
99703.0,56.0,62.0,9.0,34.0,8.0,0.0,0.0,1.0,0.0,127.0,297.0,169.0
99671.0,60.0,72.0,8.0,38.0,9.0,0.0,0.0,1.0,0.0,141.0,329.0,187.0
99639.0,57.0,74.0,7.0,47.0,10.0,1.0,0.0,1.0,0.0,164.0,361.0,196.0
99596.0,66.0,76.0,9.0,57.0,9.0,1.0,0.0,1.0,0.0,185.0,404.0,218.0
99539.0,73.0,96.0,15.0,62.0,9.0,0.0,0.0,1.0,0.0,205.0,461.0,255.0
99475.0,78.0,113.0,23.0,65.0,8.0,0.0,0.0,1.0,0.0,237.0,525.0,287.0
