SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99992.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0
99991.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0
99989.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0
99989.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0
99988.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0
99985.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0
99985.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0
99984.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0
99983.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,17.0,9.0
99983.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,8.0
99979.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,9.0
99975.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0
99974.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,26.0,13.0
99973.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,27.0,12.0
99967.0,9.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,33.0,17.0
99965.0,8.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,35.0,18.0
99959.0,10.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,41.0,23.0
99957.0,10.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,43.0,24.0
99954.0,8.0,8.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,22.0,46.0,24.0
99950.0,5.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,27.0,50.0,23.0
99941.0,7.0,12.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,28.0,59.0,31.0
99930.0,6.0,18.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,34.0,70.0,36.0
99924.0,9.0,16.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,36.0,76.0,39.0
99913.0,11.0,24.0,4.0,7.0,2.0,0.0,0.0,1.0,0.0,38.0,87.0,48.0
99902.0,12.0,25.0,4.0,10.0,4.0,0.0,0.0,1.0,0.0,42.0,98.0,55.0
99892.0,15.0,21.0,4.0,15.0,4.0,0.0,0.0,1.0,0.0,48.0,108.0,59.0
99867.0,18.0,33.0,5.0,19.0,4.0,0.0,0.0,1.0,0.0,53.0,133.0,79.0
99848.0,18.0,41.0,7.0,24.0,3.0,0.0,0.0,1.0,0.0,58.0,152.0,93.0
99823.0,25.0,50.0,7.0,24.0,4.0,0.0,0.0,1.0,0.0,66.0,177.0,110.0
