SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99991.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
99988.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0
99986.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0
99981.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,16.0,0.0,0.0,0.0
99978.0,6.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,18.0,0.0,0.0,0.0
99970.0,7.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,25.0,0.0,0.0,0.0
99968.0,6.0,13.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,32.0,24.0,0.0,0.0,0.0
99963.0,6.0,15.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,37.0,28.0,0.0,0.0,0.0
99955.0,8.0,16.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,9.0,45.0,36.0,0.0,0.0,0.0
99938.0,14.0,22.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,11.0,62.0,51.0,0.0,0.0,0.0
99925.0,19.0,24.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,16.0,75.0,59.0,0.0,0.0,0.0
99918.0,19.0,24.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,19.0,82.0,63.0,0.0,0.0,0.0
99898.0,24.0,32.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,24.0,102.0,78.0,0.0,0.0,0.0
99871.0,35.0,39.0,6.0,16.0,1.0,0.0,0.0,0.0,0.0,32.0,129.0,97.0,0.0,0.0,0.0
99855.0,39.0,43.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,39.0,145.0,106.0,0.0,0.0,0.0
99823.0,48.0,51.0,11.0,22.0,4.0,0.0,0.0,0.0,0.0,41.0,177.0,136.0,0.0,0.0,0.0
99791.0,53.0,59.0,10.0,21.0,6.0,0.0,0.0,0.0,0.0,60.0,209.0,149.0,0.0,0.0,0.0
99758.0,57.0,63.0,10.0,37.0,8.0,0.0,0.0,0.0,0.0,67.0,242.0,175.0,0.0,0.0,0.0
99706.0,70.0,81.0,11.0,44.0,8.0,0.0,0.0,0.0,0.0,80.0,294.0,214.0,0.0,0.0,0.0
99645.0,79.0,103.0,12.0,47.0,10.0,0.0,0.0,0.0,0.0,104.0,355.0,251.0,0.0,0.0,0.0
99576.0,94.0,124.0,19.0,51.0,11.0,1.0,0.0,0.0,0.0,124.0,424.0,300.0,0.0,0.0,0.0
99483.0,112.0,158.0,26.0,65.0,10.0,0.0,0.0,0.0,0.0,146.0,517.0,371.0,0.0,0.0,0.0
99375.0,127.0,190.0,40.0,80.0,12.0,0.0,0.0,0.0,0.0,176.0,625.0,449.0,0.0,0.0,0.0
99240.0,153.0,235.0,48.0,99.0,16.0,0.0,0.0,0.0,0.0,209.0,760.0,551.0,0.0,0.0,0.0
99123.0,182.0,249.0,52.0,129.0,19.0,1.0,0.0,0.0,0.0,245.0,877.0,632.0,0.0,0.0,0.0
98960.0,214.0,294.0,56.0,145.0,32.0,2.0,0.0,0.0,0.0,297.0,1040.0,743.0,0.0,0.0,0.0
98747.0,265.0,352.0,69.0,180.0,37.0,1.0,0.0,0.0,0.0,349.0,1253.0,904.0,0.0,0.0,300.0
98501.0,328.0,403.0,88.0,218.0,46.0,1.0,0.0,0.0,0.0,415.0,1499.0,1084.0,0.0,0.0,300.0
98185.0,402.0,517.0,103.0,243.0,50.0,2.0,1.0,0.0,0.0,497.0,1815.0,1318.0,0.0,0.0,300.0
97837.0,466.0,617.0,117.0,285.0,67.0,3.0,0.0,0.0,1.0,607.0,2163.0,1556.0,0.0,0.0,300.0
97400.0,532.0,756.0,141.0,343.0,86.0,3.0,0.0,0.0,0.0,739.0,2600.0,1861.0,0.0,0.0,300.0
96903.0,642.0,888.0,178.0,427.0,84.0,9.0,1.0,0.0,0.0,868.0,3097.0,2229.0,0.0,0.0,300.0
96272.0,768.0,1080.0,225.0,519.0,91.0,6.0,0.0,1.0,0.0,1038.0,3728.0,2689.0,0.0,0.0,300.0
95621.0,868.0,1262.0,266.0,598.0,124.0,6.0,0.0,2.0,0.0,1253.0,4379.0,3124.0,0.0,0.0,300.0
94786.0,1026.0,1501.0,303.0,730.0,147.0,6.0,0.0,5.0,0.0,1496.0,5214.0,3713.0,0.0,0.0,300.0
93882.0,1174.0,1731.0,337.0,888.0,195.0,1.0,0.0,6.0,0.0,1786.0,6118.0,4326.0,0.0,0.0,300.0
92724.0,1405.0,2046.0,400.0,1069.0,248.0,11.0,0.0,6.0,0.0,2091.0,7276.0,5179.0,0.0,0.0,300.0
