SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS
28657.0,12.0,5.0,0.0,20.0,1.0,0.0,0.0,227.0,0.0,71078.0,71343.0,38.0,0.0,0.0
28655.0,12.0,5.0,0.0,17.0,0.0,0.0,0.0,227.0,0.0,71084.0,71345.0,34.0,0.0,0.0
28654.0,8.0,4.0,0.0,10.0,0.0,0.0,0.0,227.0,0.0,71097.0,71346.0,22.0,0.0,0.0
28651.0,7.0,4.0,1.0,8.0,0.0,0.0,0.0,227.0,0.0,71102.0,71349.0,20.0,0.0,0.0
28650.0,6.0,3.0,1.0,6.0,0.0,0.0,0.0,227.0,0.0,71107.0,71350.0,16.0,0.0,0.0
28648.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,227.0,0.0,71110.0,71352.0,15.0,0.0,0.0
28648.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,227.0,0.0,71111.0,71352.0,14.0,0.0,0.0
28646.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,227.0,0.0,71116.0,71354.0,11.0,0.0,0.0
28645.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,227.0,0.0,71117.0,71355.0,11.0,0.0,0.0
28645.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,227.0,0.0,71118.0,71355.0,10.0,0.0,0.0
28645.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,227.0,0.0,71120.0,71355.0,8.0,0.0,0.0
28642.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,227.0,0.0,71122.0,71358.0,9.0,0.0,0.0
28642.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,227.0,0.0,71125.0,71358.0,6.0,0.0,0.0
28641.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,227.0,0.0,71125.0,71359.0,7.0,0.0,0.0
28641.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,227.0,0.0,71126.0,71359.0,6.0,0.0,0.0
28641.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,227.0,0.0,71128.0,71359.0,4.0,0.0,0.0
28641.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,227.0,0.0,71128.0,71359.0,4.0,0.0,0.0
28641.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,71129.0,71359.0,3.0,0.0,0.0
28641.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,71130.0,71359.0,2.0,0.0,0.0
28641.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,71131.0,71359.0,1.0,0.0,0.0
28641.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,71131.0,71359.0,1.0,0.0,0.0
28641.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,71131.0,71359.0,1.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
28641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,71132.0,71359.0,0.0,0.0,0.0
