SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99993.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0
99992.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0
99992.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0
99992.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0
99992.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0
99992.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0
99992.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0
99991.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0
99991.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0
99991.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0
99990.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0
99989.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0
99989.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0
99989.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0
99989.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0
99989.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0
99986.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,5.0
99986.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,5.0
99986.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0
99986.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,3.0
99986.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,3.0
99984.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,4.0
99983.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,5.0
99983.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,4.0
99983.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,4.0
99979.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,8.0
99976.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,9.0
99975.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,10.0
