SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99993.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
99991.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0
99988.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0
99987.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,0.0,0.0,0.0
99985.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0
99984.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0
99981.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0,0.0,0.0,0.0
99975.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,0.0,0.0,0.0
99973.0,3.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,17.0,0.0,0.0,0.0
99971.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,29.0,17.0,0.0,0.0,0.0
99968.0,5.0,7.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,12.0,32.0,20.0,0.0,0.0,0.0
99962.0,3.0,8.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,38.0,24.0,0.0,0.0,0.0
99953.0,5.0,12.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,17.0,47.0,30.0,0.0,0.0,0.0
99942.0,7.0,19.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,18.0,58.0,40.0,0.0,0.0,0.0
99935.0,10.0,21.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,19.0,65.0,46.0,0.0,0.0,0.0
99927.0,13.0,17.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0,23.0,73.0,50.0,0.0,0.0,0.0
99908.0,19.0,24.0,5.0,12.0,3.0,1.0,0.0,0.0,0.0,28.0,92.0,64.0,0.0,0.0,0.0
99881.0,28.0,32.0,8.0,19.0,3.0,1.0,0.0,0.0,0.0,28.0,119.0,91.0,0.0,0.0,0.0
99851.0,40.0,46.0,6.0,17.0,4.0,1.0,0.0,0.0,0.0,35.0,149.0,114.0,0.0,0.0,0.0
99823.0,44.0,58.0,5.0,15.0,5.0,0.0,0.0,1.0,0.0,49.0,177.0,127.0,0.0,0.0,0.0
99799.0,48.0,58.0,8.0,26.0,6.0,0.0,0.0,1.0,0.0,54.0,201.0,146.0,0.0,0.0,0.0
99766.0,49.0,65.0,11.0,32.0,7.0,0.0,0.0,1.0,0.0,69.0,234.0,164.0,0.0,0.0,0.0
99716.0,54.0,85.0,17.0,41.0,7.0,1.0,0.0,1.0,0.0,78.0,284.0,205.0,0.0,0.0,0.0
99642.0,79.0,102.0,23.0,48.0,8.0,0.0,0.0,1.0,0.0,97.0,358.0,260.0,0.0,0.0,0.0
99574.0,92.0,125.0,24.0,54.0,14.0,0.0,0.0,1.0,0.0,116.0,426.0,309.0,0.0,0.0,0.0
99505.0,108.0,131.0,26.0,72.0,18.0,2.0,0.0,1.0,0.0,137.0,495.0,357.0,0.0,0.0,300.0
99421.0,129.0,144.0,28.0,91.0,22.0,0.0,0.0,1.0,0.0,164.0,579.0,414.0,0.0,0.0,300.0
99294.0,153.0,189.0,40.0,101.0,27.0,1.0,0.0,1.0,0.0,194.0,706.0,511.0,0.0,0.0,300.0
99141.0,189.0,249.0,50.0,108.0,25.0,1.0,0.0,1.0,0.0,236.0,859.0,622.0,0.0,0.0,300.0
98977.0,218.0,286.0,67.0,137.0,23.0,1.0,0.0,1.0,0.0,290.0,1023.0,732.0,0.0,0.0,300.0
98820.0,248.0,312.0,68.0,157.0,36.0,2.0,0.0,2.0,0.0,355.0,1180.0,823.0,0.0,0.0,300.0
98584.0,286.0,364.0,94.0,206.0,48.0,1.0,0.0,2.0,0.0,415.0,1416.0,999.0,0.0,0.0,300.0
98298.0,341.0,468.0,103.0,223.0,68.0,1.0,0.0,2.0,0.0,496.0,1702.0,1204.0,0.0,0.0,300.0
97936.0,413.0,585.0,138.0,261.0,71.0,7.0,0.0,2.0,0.0,587.0,2064.0,1475.0,0.0,0.0,300.0
97567.0,472.0,698.0,159.0,319.0,85.0,2.0,0.0,3.0,0.0,695.0,2433.0,1735.0,0.0,0.0,300.0
97143.0,554.0,815.0,163.0,391.0,112.0,4.0,0.0,3.0,0.0,815.0,2857.0,2039.0,0.0,0.0,300.0
