SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
99990.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,0.0,0.0
99988.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,0.0,0.0
99987.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,0.0,0.0,0.0
99985.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,0.0,0.0,0.0
99985.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,0.0,0.0,124.0
99983.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,0.0,0.0,124.0
99980.0,3.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,14.0,0.0,0.0,124.0
99976.0,3.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,17.0,0.0,0.0,124.0
99967.0,6.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,25.0,0.0,0.0,124.0
99958.0,9.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,30.0,0.0,0.0,124.0
99952.0,10.0,16.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,36.0,0.0,0.0,124.0
99947.0,11.0,17.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,15.0,53.0,38.0,0.0,0.0,124.0
99938.0,15.0,17.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,62.0,45.0,0.0,0.0,124.0
99923.0,17.0,17.0,6.0,13.0,2.0,0.0,0.0,0.0,0.0,22.0,77.0,55.0,0.0,0.0,124.0
99909.0,20.0,22.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,24.0,91.0,67.0,0.0,0.0,124.0
99899.0,22.0,23.0,9.0,14.0,2.0,0.0,0.0,0.0,0.0,31.0,101.0,70.0,0.0,0.0,124.0
99875.0,26.0,36.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,35.0,125.0,90.0,0.0,0.0,124.0
99849.0,30.0,44.0,10.0,16.0,7.0,0.0,0.0,0.0,0.0,44.0,151.0,107.0,0.0,0.0,124.0
99814.0,39.0,55.0,11.0,19.0,8.0,1.0,0.0,0.0,0.0,53.0,186.0,133.0,0.0,0.0,124.0
99789.0,39.0,55.0,12.0,29.0,9.0,0.0,0.0,0.0,0.0,67.0,211.0,144.0,0.0,0.0,124.0
99751.0,51.0,65.0,13.0,34.0,9.0,0.0,0.0,0.0,0.0,77.0,249.0,172.0,0.0,0.0,124.0
99702.0,60.0,85.0,15.0,37.0,10.0,0.0,0.0,0.0,0.0,91.0,298.0,207.0,0.0,0.0,124.0
99640.0,72.0,107.0,18.0,42.0,11.0,1.0,0.0,0.0,0.0,109.0,360.0,251.0,0.0,0.0,124.0
99572.0,90.0,124.0,25.0,48.0,10.0,0.0,0.0,0.0,0.0,131.0,428.0,297.0,0.0,0.0,124.0
99495.0,110.0,150.0,26.0,58.0,10.0,1.0,0.0,0.0,0.0,150.0,505.0,355.0,0.0,0.0,124.0
99400.0,122.0,165.0,34.0,85.0,15.0,0.0,0.0,0.0,0.0,179.0,600.0,421.0,0.0,0.0,124.0
99307.0,141.0,185.0,37.0,99.0,22.0,0.0,0.0,0.0,0.0,209.0,693.0,484.0,0.0,0.0,124.0
99155.0,172.0,237.0,43.0,121.0,23.0,1.0,0.0,0.0,0.0,248.0,845.0,597.0,0.0,0.0,124.0
98965.0,226.0,292.0,60.0,133.0,26.0,1.0,0.0,0.0,0.0,297.0,1035.0,738.0,0.0,0.0,124.0
98783.0,262.0,345.0,62.0,170.0,38.0,1.0,0.0,0.0,0.0,339.0,1217.0,878.0,0.0,0.0,124.0
98553.0,303.0,418.0,74.0,206.0,35.0,2.0,0.0,0.0,0.0,409.0,1447.0,1038.0,0.0,0.0,124.0
98293.0,368.0,466.0,81.0,252.0,45.0,4.0,0.0,0.0,0.0,491.0,1707.0,1216.0,0.0,0.0,124.0
97969.0,431.0,561.0,96.0,315.0,53.0,5.0,0.0,0.0,0.0,570.0,2031.0,1461.0,0.0,0.0,124.0
97555.0,522.0,674.0,106.0,389.0,74.0,3.0,1.0,1.0,0.0,675.0,2445.0,1769.0,0.0,0.0,124.0
97034.0,634.0,856.0,147.0,415.0,83.0,3.0,0.0,2.0,0.0,826.0,2966.0,2138.0,0.0,0.0,124.0
