SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
99995.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
99992.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0
99992.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0
99990.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0
99989.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0
99985.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99985.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0
99983.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,17.0,10.0
99981.0,5.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0
99977.0,6.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,23.0,15.0
99971.0,7.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,20.0
99965.0,6.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,23.0
99960.0,6.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,26.0
99956.0,6.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,27.0
99951.0,6.0,7.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,20.0,49.0,29.0
99940.0,11.0,10.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,22.0,60.0,38.0
99933.0,10.0,15.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,25.0,67.0,42.0
99928.0,11.0,16.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,30.0,72.0,42.0
99910.0,15.0,20.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,36.0,90.0,54.0
99890.0,21.0,28.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,39.0,110.0,71.0
99874.0,22.0,36.0,5.0,14.0,5.0,0.0,0.0,0.0,0.0,44.0,126.0,82.0
99866.0,22.0,34.0,2.0,18.0,7.0,0.0,0.0,0.0,0.0,51.0,134.0,83.0
99831.0,30.0,49.0,3.0,22.0,7.0,0.0,0.0,0.0,0.0,58.0,169.0,111.0
99798.0,38.0,55.0,11.0,24.0,5.0,0.0,0.0,0.0,0.0,69.0,202.0,133.0
99760.0,47.0,67.0,12.0,28.0,8.0,0.0,0.0,0.0,0.0,78.0,240.0,162.0
99728.0,51.0,68.0,13.0,41.0,11.0,0.0,0.0,0.0,0.0,88.0,272.0,184.0
99667.0,64.0,81.0,23.0,50.0,11.0,1.0,0.0,0.0,0.0,103.0,333.0,230.0
99578.0,90.0,112.0,35.0,54.0,11.0,3.0,0.0,0.0,0.0,117.0,422.0,305.0
99486.0,115.0,138.0,42.0,61.0,16.0,5.0,0.0,0.0,0.0,137.0,514.0,377.0
