SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0
99991.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,2.0,0.0
99988.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,1.0,0.0
99988.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,2.0,0.0
99986.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,0.0,2.0,0.0
99985.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,0.0,3.0,0.0
99984.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,0.0,1.0,0.0
99981.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,19.0,9.0,0.0,1.0,0.0
99978.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,22.0,12.0,0.0,1.0,0.0
99976.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0,3.0,0.0
99975.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,25.0,14.0,0.0,2.0,0.0
99974.0,3.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,26.0,14.0,0.0,3.0,0.0
99970.0,3.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,30.0,15.0,0.0,2.0,0.0
99968.0,4.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,17.0,32.0,15.0,0.0,5.0,0.0
99965.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,19.0,35.0,16.0,0.0,2.0,0.0
99961.0,5.0,10.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,19.0,39.0,20.0,0.0,2.0,0.0
99960.0,5.0,11.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,20.0,40.0,20.0,0.0,2.0,0.0
99959.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,41.0,18.0,0.0,3.0,0.0
99957.0,5.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,43.0,19.0,0.0,3.0,0.0
99953.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,25.0,47.0,21.0,0.0,5.0,0.0
99948.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,29.0,52.0,22.0,0.0,3.0,0.0
99942.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,31.0,58.0,26.0,0.0,5.0,0.0
99939.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,34.0,61.0,26.0,0.0,4.0,0.0
99935.0,6.0,9.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,37.0,65.0,27.0,0.0,9.0,0.0
99932.0,7.0,10.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,40.0,68.0,27.0,0.0,1.0,0.0
99924.0,9.0,10.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,44.0,76.0,31.0,0.0,7.0,0.0
99914.0,13.0,11.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,46.0,86.0,39.0,0.0,5.0,0.0
99902.0,16.0,15.0,4.0,10.0,3.0,0.0,0.0,1.0,0.0,49.0,98.0,48.0,0.0,7.0,0.0
99896.0,14.0,16.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,57.0,104.0,46.0,0.0,7.0,0.0
99887.0,16.0,17.0,6.0,10.0,2.0,0.0,0.0,1.0,0.0,61.0,113.0,51.0,0.0,8.0,0.0
99869.0,18.0,24.0,10.0,12.0,3.0,0.0,0.0,1.0,0.0,63.0,131.0,67.0,0.0,7.0,0.0
99853.0,18.0,27.0,13.0,17.0,3.0,0.0,0.0,1.0,0.0,68.0,147.0,78.0,0.0,13.0,0.0
99837.0,21.0,32.0,12.0,14.0,6.0,0.0,0.0,1.0,0.0,77.0,163.0,85.0,0.0,10.0,0.0
99814.0,29.0,35.0,14.0,17.0,7.0,1.0,0.0,1.0,0.0,82.0,186.0,103.0,0.0,20.0,0.0
99795.0,33.0,44.0,10.0,17.0,10.0,0.0,0.0,1.0,0.0,90.0,205.0,114.0,0.0,18.0,0.0
99768.0,36.0,47.0,16.0,24.0,9.0,0.0,0.0,1.0,0.0,99.0,232.0,132.0,0.0,22.0,0.0
99737.0,38.0,61.0,16.0,32.0,10.0,1.0,0.0,1.0,0.0,104.0,263.0,158.0,0.0,22.0,0.0
99694.0,46.0,75.0,17.0,40.0,13.0,0.0,0.0,1.0,0.0,114.0,306.0,191.0,0.0,30.0,0.0
