SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
99993.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0
99992.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
99989.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0
99989.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0
99989.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,0.0,2.0,0.0
99987.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,0.0,2.0,0.0
99986.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,0.0,2.0,0.0
99985.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,0.0,3.0,0.0
99981.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,19.0,10.0,0.0,1.0,0.0
99980.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,1.0,0.0
99978.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,12.0,0.0,1.0,0.0
99977.0,3.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,23.0,13.0,0.0,3.0,0.0
99970.0,5.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,18.0,0.0,3.0,0.0
99968.0,4.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,19.0,0.0,4.0,0.0
99967.0,3.0,7.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,14.0,33.0,19.0,0.0,5.0,0.0
99958.0,6.0,10.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,16.0,42.0,26.0,0.0,4.0,0.0
99957.0,7.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0,43.0,23.0,0.0,1.0,0.0
99951.0,8.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0,49.0,27.0,0.0,2.0,0.0
99945.0,10.0,9.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,23.0,55.0,32.0,0.0,9.0,0.0
99937.0,9.0,10.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0,63.0,36.0,0.0,6.0,0.0
99928.0,10.0,12.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,30.0,72.0,42.0,0.0,9.0,0.0
99920.0,12.0,15.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,35.0,80.0,45.0,0.0,3.0,0.0
99909.0,16.0,14.0,10.0,11.0,3.0,0.0,0.0,0.0,0.0,37.0,91.0,54.0,0.0,9.0,0.0
99899.0,17.0,12.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,45.0,101.0,56.0,0.0,12.0,0.0
99881.0,23.0,19.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0,47.0,119.0,72.0,0.0,12.0,0.0
99867.0,23.0,25.0,8.0,14.0,9.0,0.0,0.0,0.0,0.0,54.0,133.0,79.0,0.0,11.0,0.0
99844.0,25.0,36.0,6.0,16.0,11.0,1.0,0.0,0.0,0.0,61.0,156.0,95.0,0.0,19.0,0.0
99825.0,30.0,38.0,7.0,21.0,10.0,0.0,0.0,0.0,0.0,69.0,175.0,106.0,0.0,21.0,0.0
99785.0,39.0,49.0,13.0,24.0,11.0,0.0,0.0,0.0,0.0,79.0,215.0,136.0,0.0,16.0,0.0
99738.0,49.0,74.0,14.0,24.0,12.0,1.0,0.0,0.0,0.0,88.0,262.0,174.0,0.0,24.0,0.0
99710.0,50.0,81.0,14.0,26.0,9.0,2.0,0.0,0.0,0.0,108.0,290.0,182.0,0.0,19.0,0.0
99680.0,58.0,83.0,15.0,32.0,7.0,4.0,0.0,0.0,0.0,121.0,320.0,199.0,0.0,22.0,0.0
99640.0,67.0,87.0,15.0,43.0,10.0,1.0,0.0,1.0,0.0,136.0,360.0,223.0,0.0,36.0,0.0
99587.0,72.0,91.0,17.0,64.0,14.0,0.0,0.0,2.0,0.0,153.0,413.0,258.0,0.0,45.0,0.0
99510.0,81.0,122.0,23.0,73.0,16.0,0.0,0.0,2.0,0.0,173.0,490.0,315.0,0.0,56.0,0.0
99432.0,101.0,144.0,29.0,76.0,17.0,1.0,0.0,2.0,0.0,198.0,568.0,368.0,0.0,49.0,0.0
99346.0,117.0,164.0,38.0,80.0,18.0,0.0,0.0,2.0,0.0,235.0,654.0,417.0,0.0,64.0,0.0
99264.0,127.0,179.0,35.0,96.0,25.0,0.0,0.0,2.0,0.0,272.0,736.0,462.0,0.0,77.0,0.0
