SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99994.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99991.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
99989.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99985.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99983.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0
99982.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,12.0
99982.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,12.0
99981.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,19.0,12.0
99975.0,8.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,25.0,18.0
99969.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,31.0,22.0
99966.0,7.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,22.0
99960.0,7.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,26.0
99957.0,7.0,10.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,18.0,43.0,25.0
99947.0,11.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,22.0,53.0,31.0
99943.0,11.0,14.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,24.0,57.0,33.0
99933.0,13.0,19.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,24.0,67.0,43.0
99926.0,15.0,14.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,74.0,46.0
99916.0,17.0,17.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,31.0,84.0,53.0
99901.0,15.0,25.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,37.0,99.0,62.0
99889.0,18.0,30.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,41.0,111.0,70.0
99874.0,23.0,34.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,49.0,126.0,77.0
99864.0,22.0,32.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,58.0,136.0,78.0
99849.0,22.0,30.0,4.0,24.0,6.0,0.0,0.0,0.0,0.0,65.0,151.0,86.0
99814.0,33.0,42.0,3.0,28.0,8.0,0.0,0.0,0.0,0.0,72.0,186.0,114.0
99794.0,32.0,51.0,6.0,30.0,6.0,0.0,0.0,0.0,0.0,81.0,206.0,125.0
99773.0,37.0,56.0,6.0,31.0,6.0,0.0,0.0,0.0,0.0,91.0,227.0,136.0
99751.0,37.0,57.0,5.0,35.0,7.0,0.0,0.0,0.0,0.0,108.0,249.0,141.0
99724.0,41.0,58.0,8.0,43.0,7.0,1.0,0.0,0.0,0.0,118.0,276.0,158.0
99687.0,47.0,68.0,9.0,46.0,6.0,0.0,0.0,0.0,0.0,137.0,313.0,176.0
