SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0
99993.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0
99992.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0
99992.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,1.0,0.0
99990.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0
99990.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0
99990.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0
99990.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,0.0,1.0,0.0
99986.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0
99986.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,0.0,1.0,0.0
99985.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,7.0,0.0,0.0,0.0
99984.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,0.0,0.0,0.0
99983.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,7.0,0.0,0.0,0.0
99980.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,8.0,0.0,0.0,0.0
99979.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,21.0,9.0,0.0,3.0,0.0
99976.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,0.0,4.0,0.0
99973.0,3.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,27.0,15.0,0.0,4.0,0.0
99968.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,32.0,19.0,0.0,3.0,0.0
99967.0,3.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,33.0,16.0,0.0,2.0,0.0
99967.0,3.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,14.0,0.0,1.0,0.0
99967.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,22.0,33.0,11.0,0.0,5.0,0.0
99963.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,24.0,37.0,13.0,0.0,2.0,0.0
99960.0,1.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,25.0,40.0,15.0,0.0,5.0,0.0
99957.0,2.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,26.0,43.0,17.0,0.0,2.0,0.0
99953.0,3.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,29.0,47.0,18.0,0.0,5.0,0.0
99952.0,4.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,30.0,48.0,18.0,0.0,3.0,0.0
99950.0,5.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,31.0,50.0,19.0,0.0,6.0,0.0
99945.0,6.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,36.0,55.0,19.0,0.0,4.0,0.0
99932.0,6.0,10.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,38.0,68.0,30.0,0.0,6.0,0.0
99928.0,6.0,11.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,40.0,72.0,32.0,0.0,5.0,0.0
99924.0,9.0,10.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,41.0,76.0,35.0,0.0,5.0,0.0
99915.0,10.0,14.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,48.0,85.0,37.0,0.0,6.0,0.0
99910.0,11.0,11.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,50.0,90.0,40.0,0.0,9.0,0.0
99894.0,16.0,18.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,55.0,106.0,51.0,0.0,7.0,0.0
99881.0,19.0,22.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,58.0,119.0,61.0,0.0,6.0,0.0
99877.0,19.0,21.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,64.0,123.0,59.0,0.0,8.0,0.0
99862.0,19.0,25.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,69.0,138.0,69.0,0.0,10.0,0.0
99848.0,20.0,30.0,8.0,14.0,4.0,0.0,0.0,0.0,0.0,76.0,152.0,76.0,0.0,10.0,0.0
