SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99992.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99989.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99988.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0
99986.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0
99980.0,4.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,14.0
99974.0,5.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,19.0
99973.0,5.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,19.0
99972.0,5.0,7.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,28.0,20.0
99964.0,5.0,13.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,36.0,26.0
99954.0,6.0,17.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,11.0,46.0,35.0
99944.0,7.0,22.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,14.0,56.0,42.0
99932.0,9.0,23.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,18.0,68.0,50.0
99914.0,12.0,28.0,5.0,17.0,4.0,0.0,0.0,0.0,0.0,20.0,86.0,66.0
99898.0,16.0,34.0,7.0,19.0,4.0,0.0,0.0,0.0,0.0,22.0,102.0,80.0
99887.0,16.0,37.0,7.0,20.0,5.0,0.0,0.0,0.0,0.0,28.0,113.0,85.0
99860.0,18.0,47.0,9.0,23.0,6.0,0.0,0.0,0.0,0.0,37.0,140.0,103.0
99842.0,18.0,48.0,9.0,27.0,7.0,0.0,0.0,0.0,0.0,49.0,158.0,109.0
99809.0,29.0,56.0,9.0,30.0,9.0,0.0,0.0,0.0,0.0,58.0,191.0,133.0
99769.0,37.0,72.0,10.0,34.0,10.0,1.0,0.0,0.0,0.0,67.0,231.0,164.0
99713.0,54.0,91.0,12.0,42.0,10.0,1.0,0.0,0.0,0.0,77.0,287.0,210.0
99672.0,60.0,91.0,17.0,60.0,10.0,1.0,0.0,0.0,0.0,89.0,328.0,239.0
99618.0,78.0,100.0,18.0,74.0,11.0,0.0,0.0,1.0,0.0,100.0,382.0,281.0
99520.0,105.0,139.0,23.0,72.0,12.0,1.0,0.0,1.0,0.0,127.0,480.0,352.0
99434.0,118.0,168.0,30.0,78.0,13.0,1.0,0.0,1.0,0.0,157.0,566.0,408.0
99355.0,130.0,186.0,27.0,89.0,20.0,2.0,0.0,1.0,0.0,190.0,645.0,454.0
99231.0,149.0,223.0,38.0,100.0,22.0,4.0,0.0,1.0,0.0,232.0,769.0,536.0
99099.0,177.0,262.0,44.0,126.0,25.0,2.0,1.0,1.0,0.0,263.0,901.0,637.0
98942.0,191.0,315.0,52.0,143.0,26.0,2.0,0.0,3.0,0.0,326.0,1058.0,729.0
98758.0,228.0,354.0,64.0,180.0,27.0,2.0,0.0,3.0,0.0,384.0,1242.0,855.0
