SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99993.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99990.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
99988.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0
99986.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0
99984.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0
99981.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,19.0,15.0
99973.0,6.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,27.0,22.0
99965.0,7.0,14.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,35.0,29.0
99956.0,8.0,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,33.0
99950.0,8.0,21.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,50.0,37.0
99944.0,10.0,18.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,14.0,56.0,42.0
99928.0,16.0,24.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,15.0,72.0,57.0
99913.0,22.0,27.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,20.0,87.0,67.0
99901.0,25.0,27.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,26.0,99.0,73.0
99887.0,32.0,24.0,4.0,19.0,3.0,0.0,0.0,0.0,0.0,31.0,113.0,82.0
99861.0,40.0,34.0,4.0,18.0,4.0,0.0,0.0,0.0,0.0,39.0,139.0,100.0
99837.0,42.0,42.0,8.0,20.0,4.0,0.0,0.0,0.0,0.0,47.0,163.0,116.0
99805.0,45.0,52.0,14.0,26.0,5.0,0.0,0.0,0.0,0.0,53.0,195.0,142.0
99770.0,46.0,64.0,19.0,28.0,7.0,0.0,0.0,0.0,0.0,66.0,230.0,164.0
99723.0,50.0,80.0,21.0,36.0,8.0,1.0,0.0,0.0,0.0,81.0,277.0,196.0
99673.0,53.0,98.0,23.0,35.0,11.0,0.0,0.0,0.0,0.0,107.0,327.0,220.0
99610.0,62.0,108.0,28.0,55.0,17.0,1.0,0.0,0.0,0.0,119.0,390.0,271.0
99531.0,69.0,144.0,28.0,62.0,27.0,0.0,0.0,0.0,0.0,139.0,469.0,330.0
99437.0,82.0,188.0,33.0,80.0,24.0,2.0,0.0,0.0,0.0,154.0,563.0,409.0
99328.0,107.0,227.0,35.0,82.0,24.0,4.0,0.0,0.0,0.0,193.0,672.0,479.0
99211.0,133.0,256.0,38.0,110.0,25.0,5.0,0.0,0.0,0.0,222.0,789.0,567.0
99071.0,165.0,284.0,39.0,150.0,30.0,5.0,0.0,1.0,0.0,255.0,929.0,673.0
98896.0,216.0,304.0,50.0,191.0,35.0,1.0,2.0,2.0,0.0,303.0,1104.0,799.0
98666.0,271.0,360.0,64.0,231.0,35.0,4.0,0.0,4.0,1.0,364.0,1334.0,966.0
