SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99993.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99991.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
99989.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99987.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0
99984.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0
99976.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,19.0
99976.0,8.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,24.0,18.0
99971.0,10.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,29.0,23.0
99963.0,11.0,10.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,37.0,30.0
99956.0,13.0,12.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,44.0,33.0
99950.0,15.0,10.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,15.0,50.0,35.0
99936.0,17.0,17.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,18.0,64.0,46.0
99926.0,17.0,21.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,22.0,74.0,52.0
99912.0,21.0,24.0,3.0,13.0,2.0,1.0,0.0,0.0,0.0,24.0,88.0,64.0
99901.0,23.0,24.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,30.0,99.0,69.0
99885.0,25.0,25.0,6.0,21.0,4.0,0.0,0.0,0.0,0.0,34.0,115.0,81.0
99869.0,23.0,32.0,8.0,23.0,4.0,0.0,0.0,0.0,0.0,41.0,131.0,90.0
99845.0,21.0,42.0,12.0,23.0,4.0,1.0,0.0,0.0,0.0,52.0,155.0,103.0
99812.0,31.0,48.0,13.0,24.0,7.0,0.0,0.0,0.0,0.0,65.0,188.0,123.0
99781.0,41.0,51.0,16.0,26.0,9.0,0.0,0.0,0.0,0.0,76.0,219.0,143.0
99738.0,46.0,67.0,21.0,27.0,8.0,1.0,0.0,0.0,0.0,92.0,262.0,170.0
99693.0,61.0,76.0,21.0,37.0,12.0,1.0,0.0,0.0,0.0,99.0,307.0,208.0
99643.0,67.0,101.0,20.0,44.0,13.0,0.0,0.0,0.0,0.0,112.0,357.0,245.0
99583.0,87.0,117.0,18.0,52.0,16.0,0.0,0.0,0.0,0.0,127.0,417.0,290.0
99516.0,100.0,123.0,21.0,60.0,22.0,0.0,0.0,0.0,0.0,158.0,484.0,326.0
99422.0,119.0,148.0,21.0,83.0,22.0,0.0,0.0,0.0,0.0,185.0,578.0,393.0
99328.0,130.0,191.0,19.0,91.0,24.0,0.0,0.0,0.0,0.0,217.0,672.0,455.0
99215.0,149.0,233.0,16.0,103.0,27.0,3.0,0.0,0.0,0.0,254.0,785.0,531.0
99089.0,170.0,259.0,27.0,129.0,24.0,2.0,0.0,0.0,0.0,300.0,911.0,611.0
98959.0,199.0,278.0,34.0,156.0,23.0,2.0,0.0,0.0,0.0,349.0,1041.0,692.0
