SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99992.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99990.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0
99987.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0
99985.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0
99981.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,19.0,13.0
99978.0,3.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0
99976.0,5.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,24.0,18.0
99973.0,3.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,10.0,27.0,17.0
99969.0,4.0,7.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,31.0,21.0
99958.0,7.0,11.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,10.0,42.0,32.0
99955.0,8.0,11.0,3.0,8.0,3.0,1.0,0.0,0.0,0.0,11.0,45.0,34.0
99950.0,10.0,10.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,17.0,50.0,33.0
99937.0,13.0,10.0,5.0,11.0,4.0,0.0,1.0,0.0,0.0,19.0,63.0,44.0
99924.0,16.0,17.0,5.0,13.0,4.0,0.0,1.0,0.0,0.0,20.0,76.0,56.0
99910.0,20.0,23.0,7.0,11.0,4.0,0.0,0.0,1.0,0.0,24.0,90.0,65.0
99897.0,21.0,31.0,6.0,10.0,4.0,0.0,0.0,1.0,0.0,30.0,103.0,72.0
99884.0,21.0,36.0,6.0,9.0,4.0,1.0,0.0,1.0,0.0,38.0,116.0,77.0
99875.0,26.0,29.0,6.0,19.0,4.0,1.0,0.0,1.0,0.0,39.0,125.0,85.0
99845.0,32.0,39.0,7.0,24.0,4.0,1.0,0.0,1.0,0.0,47.0,155.0,107.0
99816.0,33.0,49.0,9.0,25.0,6.0,1.0,0.0,1.0,0.0,60.0,184.0,123.0
99789.0,43.0,53.0,10.0,30.0,5.0,0.0,0.0,2.0,0.0,68.0,211.0,141.0
99763.0,50.0,55.0,11.0,33.0,6.0,0.0,0.0,2.0,0.0,80.0,237.0,155.0
99719.0,62.0,69.0,10.0,34.0,8.0,0.0,0.0,2.0,0.0,96.0,281.0,183.0
99665.0,65.0,84.0,18.0,46.0,8.0,1.0,0.0,2.0,0.0,111.0,335.0,222.0
99619.0,80.0,91.0,21.0,48.0,9.0,0.0,0.0,2.0,0.0,130.0,381.0,249.0
99552.0,92.0,118.0,25.0,53.0,10.0,0.0,0.0,2.0,0.0,148.0,448.0,298.0
99480.0,105.0,133.0,28.0,68.0,11.0,0.0,0.0,2.0,0.0,173.0,520.0,345.0
99386.0,120.0,163.0,30.0,74.0,18.0,0.0,0.0,2.0,0.0,207.0,614.0,405.0
