SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0
99991.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
99990.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0
99987.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0
99985.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,0.0,2.0,0.0
99980.0,7.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,20.0,17.0,0.0,2.0,0.0
99979.0,7.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,21.0,18.0,0.0,3.0,0.0
99977.0,5.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0,0.0,4.0,0.0
99975.0,4.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,25.0,17.0,0.0,2.0,0.0
99967.0,6.0,9.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,33.0,23.0,0.0,5.0,0.0
99965.0,5.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,35.0,23.0,0.0,1.0,0.0
99962.0,4.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,20.0,0.0,4.0,0.0
99958.0,6.0,7.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,19.0,42.0,23.0,0.0,6.0,0.0
99952.0,6.0,9.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,21.0,48.0,27.0,0.0,6.0,0.0
99945.0,6.0,9.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,25.0,55.0,30.0,0.0,8.0,0.0
99933.0,14.0,10.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,29.0,67.0,38.0,0.0,5.0,0.0
99928.0,14.0,15.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0,72.0,40.0,0.0,3.0,0.0
99925.0,13.0,17.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,35.0,75.0,40.0,0.0,4.0,0.0
99922.0,13.0,15.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,38.0,78.0,40.0,0.0,7.0,0.0
99913.0,10.0,12.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,47.0,87.0,40.0,0.0,11.0,0.0
99899.0,8.0,21.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,52.0,101.0,49.0,0.0,8.0,0.0
99883.0,13.0,27.0,2.0,17.0,3.0,0.0,0.0,0.0,0.0,55.0,117.0,62.0,0.0,11.0,0.0
99866.0,18.0,29.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,64.0,134.0,70.0,0.0,12.0,0.0
99858.0,21.0,30.0,4.0,14.0,3.0,1.0,0.0,0.0,0.0,69.0,142.0,73.0,0.0,9.0,0.0
99843.0,22.0,30.0,5.0,19.0,5.0,1.0,0.0,0.0,0.0,75.0,157.0,82.0,0.0,19.0,0.0
99828.0,27.0,34.0,5.0,23.0,5.0,1.0,0.0,0.0,0.0,77.0,172.0,95.0,0.0,13.0,0.0
99790.0,42.0,38.0,11.0,26.0,4.0,0.0,1.0,0.0,0.0,88.0,210.0,122.0,0.0,16.0,0.0
99766.0,46.0,40.0,12.0,31.0,4.0,1.0,0.0,0.0,1.0,99.0,234.0,135.0,0.0,22.0,100.0
99731.0,52.0,56.0,14.0,31.0,6.0,0.0,0.0,0.0,1.0,109.0,269.0,160.0,0.0,20.0,100.0
99692.0,61.0,77.0,10.0,28.0,11.0,0.0,0.0,0.0,0.0,121.0,308.0,187.0,0.0,22.0,100.0
99646.0,68.0,94.0,12.0,33.0,11.0,1.0,0.0,0.0,0.0,135.0,354.0,219.0,0.0,24.0,100.0
99593.0,79.0,102.0,12.0,45.0,13.0,2.0,0.0,0.0,0.0,154.0,407.0,253.0,0.0,39.0,100.0
99532.0,90.0,117.0,14.0,53.0,13.0,1.0,0.0,0.0,0.0,180.0,468.0,288.0,0.0,39.0,100.0
99482.0,92.0,126.0,18.0,71.0,13.0,1.0,0.0,1.0,0.0,196.0,518.0,321.0,0.0,61.0,100.0
99412.0,98.0,134.0,24.0,91.0,16.0,1.0,0.0,1.0,0.0,223.0,588.0,364.0,0.0,66.0,100.0
99333.0,112.0,151.0,26.0,103.0,16.0,2.0,0.0,1.0,0.0,256.0,667.0,410.0,0.0,73.0,100.0
99227.0,135.0,176.0,32.0,119.0,24.0,1.0,0.0,1.0,0.0,285.0,773.0,487.0,0.0,81.0,100.0
99091.0,167.0,214.0,45.0,121.0,20.0,3.0,0.0,1.0,0.0,338.0,909.0,570.0,0.0,78.0,100.0
98956.0,187.0,247.0,55.0,137.0,21.0,3.0,0.0,1.0,0.0,393.0,1044.0,650.0,0.0,98.0,100.0
