SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99992.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0
99991.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0
99991.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0
99989.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0
99989.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0
99989.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0
99985.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0
99984.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0
99983.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,17.0,9.0
99981.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19.0,11.0
99979.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,21.0,13.0
99974.0,3.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,8.0,26.0,17.0
99970.0,4.0,5.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,9.0,30.0,20.0
99964.0,5.0,10.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,11.0,36.0,24.0
99956.0,6.0,12.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,14.0,44.0,29.0
99944.0,8.0,19.0,6.0,5.0,2.0,1.0,0.0,1.0,0.0,14.0,56.0,41.0
99933.0,13.0,23.0,5.0,5.0,1.0,2.0,0.0,1.0,0.0,17.0,67.0,49.0
99922.0,13.0,25.0,6.0,9.0,2.0,1.0,0.0,1.0,0.0,21.0,78.0,56.0
99899.0,19.0,32.0,9.0,14.0,3.0,0.0,0.0,2.0,0.0,22.0,101.0,77.0
99880.0,19.0,41.0,7.0,19.0,5.0,0.0,0.0,2.0,0.0,27.0,120.0,91.0
99847.0,27.0,55.0,11.0,22.0,4.0,0.0,0.0,2.0,0.0,32.0,153.0,119.0
99813.0,32.0,68.0,14.0,25.0,7.0,0.0,0.0,2.0,0.0,39.0,187.0,146.0
99772.0,43.0,82.0,14.0,25.0,9.0,0.0,0.0,2.0,0.0,53.0,228.0,173.0
99733.0,48.0,91.0,18.0,33.0,10.0,0.0,0.0,2.0,0.0,65.0,267.0,200.0
99677.0,68.0,101.0,18.0,51.0,10.0,1.0,0.0,2.0,0.0,72.0,323.0,249.0
99600.0,81.0,123.0,21.0,72.0,13.0,1.0,0.0,2.0,0.0,87.0,400.0,311.0
99505.0,104.0,152.0,26.0,85.0,13.0,1.0,0.0,2.0,0.0,112.0,495.0,381.0
99402.0,130.0,174.0,31.0,97.0,20.0,1.0,0.0,2.0,0.0,143.0,598.0,453.0
99280.0,165.0,213.0,41.0,104.0,20.0,0.0,0.0,2.0,0.0,175.0,720.0,543.0
