SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99994.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99988.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0
99988.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0
99986.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0
99984.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0
99980.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,13.0
99978.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,15.0
99974.0,2.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,16.0
99973.0,3.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,17.0
99964.0,5.0,11.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,36.0,24.0
99953.0,7.0,15.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,47.0,33.0
99944.0,7.0,19.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,17.0,56.0,39.0
99937.0,11.0,21.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,17.0,63.0,46.0
99931.0,11.0,17.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,20.0,69.0,49.0
99910.0,15.0,24.0,7.0,16.0,2.0,1.0,0.0,0.0,0.0,25.0,90.0,65.0
99893.0,20.0,28.0,8.0,17.0,2.0,1.0,0.0,0.0,0.0,31.0,107.0,76.0
99876.0,24.0,38.0,8.0,14.0,4.0,1.0,0.0,0.0,0.0,35.0,124.0,89.0
99860.0,27.0,39.0,5.0,21.0,6.0,0.0,0.0,1.0,0.0,41.0,140.0,98.0
99835.0,26.0,45.0,10.0,27.0,8.0,0.0,0.0,1.0,0.0,48.0,165.0,116.0
99783.0,36.0,69.0,13.0,31.0,9.0,0.0,0.0,1.0,0.0,58.0,217.0,158.0
99740.0,46.0,81.0,16.0,33.0,10.0,0.0,0.0,1.0,0.0,73.0,260.0,186.0
99694.0,57.0,94.0,18.0,40.0,10.0,1.0,0.0,1.0,0.0,85.0,306.0,220.0
99629.0,75.0,111.0,21.0,50.0,12.0,0.0,0.0,1.0,0.0,101.0,371.0,269.0
99554.0,92.0,126.0,31.0,71.0,12.0,0.0,0.0,1.0,0.0,113.0,446.0,332.0
99460.0,117.0,152.0,32.0,88.0,16.0,0.0,0.0,1.0,0.0,134.0,540.0,405.0
99354.0,141.0,182.0,40.0,96.0,16.0,1.0,0.0,1.0,0.0,169.0,646.0,476.0
99225.0,169.0,225.0,45.0,112.0,27.0,0.0,0.0,1.0,0.0,196.0,775.0,578.0
99095.0,194.0,255.0,51.0,132.0,31.0,1.0,0.0,1.0,0.0,240.0,905.0,664.0
98923.0,226.0,304.0,55.0,154.0,38.0,1.0,0.0,1.0,0.0,298.0,1077.0,778.0
98731.0,261.0,360.0,55.0,178.0,42.0,2.0,0.0,1.0,0.0,370.0,1269.0,898.0
