SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE,POC_TESTS,RTPCR_TESTS,VACCINE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
99994.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
99991.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
99990.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0
99990.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0
99984.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0
99980.0,3.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,20.0,16.0,0.0,0.0,0.0
99974.0,4.0,10.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,26.0,22.0,0.0,0.0,300.0
99958.0,7.0,19.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,42.0,37.0,0.0,0.0,300.0
99951.0,8.0,21.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,42.0,0.0,0.0,300.0
99944.0,8.0,22.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,56.0,47.0,0.0,0.0,300.0
99924.0,13.0,28.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,13.0,76.0,63.0,0.0,0.0,300.0
99906.0,18.0,28.0,11.0,19.0,4.0,0.0,0.0,0.0,0.0,14.0,94.0,80.0,0.0,0.0,300.0
99882.0,21.0,41.0,10.0,23.0,6.0,0.0,0.0,0.0,0.0,17.0,118.0,101.0,0.0,0.0,300.0
99835.0,36.0,55.0,17.0,26.0,7.0,0.0,0.0,0.0,0.0,24.0,165.0,141.0,0.0,0.0,300.0
99788.0,48.0,72.0,14.0,33.0,13.0,0.0,0.0,0.0,0.0,32.0,212.0,180.0,0.0,0.0,300.0
99745.0,59.0,91.0,18.0,34.0,10.0,0.0,0.0,0.0,0.0,43.0,255.0,212.0,0.0,0.0,300.0
99682.0,75.0,111.0,15.0,45.0,16.0,0.0,0.0,0.0,0.0,56.0,318.0,262.0,0.0,0.0,300.0
99607.0,97.0,123.0,22.0,58.0,20.0,0.0,0.0,0.0,0.0,73.0,393.0,320.0,0.0,0.0,300.0
99506.0,117.0,160.0,27.0,68.0,22.0,0.0,0.0,0.0,0.0,100.0,494.0,394.0,0.0,0.0,300.0
99390.0,138.0,202.0,30.0,93.0,22.0,2.0,0.0,0.0,0.0,123.0,610.0,487.0,0.0,0.0,300.0
99250.0,188.0,234.0,42.0,104.0,21.0,2.0,0.0,0.0,0.0,159.0,750.0,591.0,0.0,0.0,300.0
99091.0,217.0,280.0,40.0,139.0,29.0,2.0,0.0,0.0,0.0,202.0,909.0,707.0,0.0,0.0,300.0
98873.0,263.0,342.0,60.0,172.0,34.0,2.0,0.0,1.0,0.0,253.0,1127.0,873.0,0.0,0.0,300.0
98637.0,322.0,407.0,74.0,204.0,38.0,1.0,0.0,2.0,0.0,315.0,1363.0,1046.0,0.0,0.0,300.0
98372.0,371.0,473.0,93.0,248.0,47.0,1.0,0.0,2.0,0.0,393.0,1628.0,1233.0,0.0,0.0,300.0
98019.0,443.0,555.0,126.0,304.0,46.0,2.0,0.0,2.0,0.0,503.0,1981.0,1476.0,0.0,0.0,300.0
97622.0,491.0,699.0,153.0,338.0,65.0,2.0,0.0,2.0,0.0,628.0,2378.0,1748.0,0.0,0.0,300.0
97163.0,582.0,848.0,184.0,362.0,74.0,7.0,0.0,2.0,0.0,778.0,2837.0,2057.0,0.0,0.0,300.0
96658.0,665.0,973.0,200.0,482.0,98.0,4.0,0.0,3.0,0.0,917.0,3342.0,2422.0,0.0,0.0,300.0
96003.0,773.0,1156.0,221.0,585.0,142.0,6.0,0.0,4.0,0.0,1110.0,3997.0,2883.0,0.0,0.0,300.0
95232.0,941.0,1392.0,226.0,690.0,181.0,4.0,1.0,4.0,0.0,1329.0,4768.0,3435.0,0.0,0.0,300.0
94290.0,1128.0,1698.0,256.0,812.0,211.0,6.0,1.0,5.0,0.0,1593.0,5710.0,4112.0,0.0,0.0,300.0
93265.0,1310.0,1971.0,290.0,984.0,226.0,12.0,0.0,7.0,1.0,1934.0,6735.0,4794.0,0.0,0.0,300.0
92093.0,1562.0,2279.0,346.0,1163.0,242.0,11.0,0.0,7.0,0.0,2297.0,7907.0,5603.0,0.0,0.0,300.0
90684.0,1836.0,2639.0,385.0,1442.0,270.0,13.0,0.0,7.0,0.0,2724.0,9316.0,6585.0,0.0,0.0,300.0
89082.0,2153.0,3030.0,459.0,1701.0,293.0,19.0,1.0,7.0,0.0,3255.0,10918.0,7656.0,0.0,0.0,300.0
87279.0,2489.0,3447.0,529.0,1947.0,322.0,24.0,2.0,10.0,0.0,3951.0,12721.0,8760.0,0.0,0.0,300.0
