SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
99995.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
99991.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0
99991.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0
99990.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0
99990.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0
99989.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0
99987.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0
99981.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0
99978.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0
99973.0,5.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,19.0
99969.0,6.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,23.0
99969.0,5.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,20.0
99964.0,7.0,6.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,14.0,36.0,22.0
99954.0,8.0,11.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,15.0,46.0,31.0
99941.0,14.0,16.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,16.0,59.0,43.0
99936.0,14.0,18.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,21.0,64.0,43.0
99931.0,14.0,15.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,28.0,69.0,41.0
99926.0,16.0,16.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,28.0,74.0,46.0
99915.0,14.0,18.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,34.0,85.0,51.0
99901.0,17.0,23.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,40.0,99.0,59.0
99887.0,21.0,27.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,46.0,113.0,67.0
99872.0,20.0,34.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,56.0,128.0,72.0
99860.0,22.0,33.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,63.0,140.0,77.0
99843.0,24.0,35.0,2.0,27.0,2.0,0.0,0.0,0.0,0.0,67.0,157.0,90.0
99819.0,27.0,43.0,4.0,33.0,2.0,1.0,0.0,0.0,0.0,71.0,181.0,110.0
99795.0,30.0,51.0,5.0,31.0,2.0,0.0,0.0,0.0,0.0,86.0,205.0,119.0
99768.0,38.0,56.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,102.0,232.0,130.0
99748.0,37.0,54.0,10.0,36.0,3.0,0.0,0.0,0.0,0.0,112.0,252.0,140.0
99715.0,36.0,62.0,14.0,42.0,4.0,0.0,0.0,0.0,0.0,127.0,285.0,158.0
