SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99989.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
99988.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0
99986.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0
99984.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0
99982.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,13.0
99979.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,14.0
99974.0,5.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,26.0,18.0
99970.0,5.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,30.0,19.0
99967.0,6.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12.0,33.0,21.0
99961.0,8.0,10.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,39.0,27.0
99957.0,7.0,10.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,15.0,43.0,28.0
99949.0,8.0,11.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,19.0,51.0,32.0
99943.0,12.0,10.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,22.0,57.0,35.0
99936.0,11.0,13.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,26.0,64.0,38.0
99930.0,13.0,11.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,30.0,70.0,40.0
99924.0,14.0,13.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,31.0,76.0,45.0
99916.0,16.0,16.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,37.0,84.0,47.0
99909.0,14.0,14.0,4.0,10.0,2.0,1.0,0.0,0.0,0.0,46.0,91.0,45.0
99898.0,18.0,15.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,51.0,102.0,51.0
99894.0,15.0,13.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,57.0,106.0,49.0
99881.0,20.0,17.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,60.0,119.0,59.0
99866.0,21.0,23.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,69.0,134.0,65.0
99854.0,23.0,26.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,76.0,146.0,70.0
99842.0,23.0,32.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,82.0,158.0,76.0
99832.0,23.0,28.0,3.0,18.0,4.0,1.0,0.0,0.0,0.0,91.0,168.0,77.0
99812.0,26.0,33.0,3.0,19.0,5.0,0.0,0.0,0.0,0.0,102.0,188.0,86.0
99784.0,29.0,47.0,3.0,23.0,2.0,0.0,0.0,0.0,0.0,112.0,216.0,104.0
99768.0,34.0,49.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,121.0,232.0,111.0
