SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99992.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99990.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
99984.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0
99983.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0
99980.0,4.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,20.0,15.0
99980.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,20.0,14.0
99971.0,4.0,9.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,29.0,23.0
99962.0,7.0,14.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,38.0,32.0
99957.0,7.0,17.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,43.0,32.0
99956.0,6.0,16.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,15.0,44.0,29.0
99946.0,12.0,16.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,17.0,54.0,37.0
99942.0,12.0,15.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,19.0,58.0,39.0
99932.0,12.0,13.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,24.0,68.0,44.0
99919.0,12.0,20.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,27.0,81.0,54.0
99894.0,20.0,30.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,30.0,106.0,76.0
99884.0,20.0,32.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,39.0,116.0,77.0
99871.0,24.0,32.0,5.0,17.0,4.0,0.0,0.0,0.0,0.0,47.0,129.0,82.0
99856.0,28.0,27.0,7.0,27.0,4.0,0.0,0.0,0.0,0.0,51.0,144.0,93.0
99832.0,32.0,39.0,8.0,29.0,4.0,0.0,0.0,0.0,0.0,56.0,168.0,112.0
99806.0,37.0,46.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0,65.0,194.0,129.0
99780.0,39.0,54.0,12.0,30.0,8.0,0.0,0.0,0.0,0.0,77.0,220.0,143.0
99749.0,44.0,59.0,14.0,28.0,8.0,0.0,0.0,0.0,0.0,98.0,251.0,153.0
99722.0,49.0,61.0,15.0,34.0,8.0,0.0,0.0,0.0,0.0,111.0,278.0,167.0
99681.0,55.0,74.0,18.0,41.0,7.0,2.0,0.0,0.0,0.0,122.0,319.0,197.0
99643.0,60.0,77.0,22.0,46.0,7.0,0.0,0.0,0.0,0.0,145.0,357.0,212.0
99596.0,67.0,84.0,21.0,52.0,11.0,1.0,0.0,0.0,0.0,168.0,404.0,236.0
99545.0,76.0,100.0,17.0,60.0,17.0,1.0,0.0,0.0,0.0,184.0,455.0,271.0
99483.0,88.0,110.0,22.0,73.0,16.0,2.0,0.0,0.0,0.0,206.0,517.0,311.0
99432.0,88.0,123.0,23.0,71.0,20.0,0.0,0.0,1.0,0.0,242.0,568.0,325.0
99366.0,87.0,145.0,23.0,80.0,24.0,0.0,0.0,1.0,0.0,274.0,634.0,359.0
