SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99990.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0
99986.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0
99984.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0
99980.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,18.0
99976.0,6.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,24.0,19.0
99970.0,6.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,30.0,21.0
99965.0,7.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,35.0,23.0
99962.0,8.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,13.0,38.0,25.0
99956.0,8.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,29.0
99948.0,10.0,14.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,18.0,52.0,34.0
99941.0,10.0,17.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,21.0,59.0,38.0
99932.0,11.0,19.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,24.0,68.0,44.0
99918.0,16.0,23.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,28.0,82.0,54.0
99911.0,14.0,24.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,32.0,89.0,57.0
99897.0,17.0,27.0,3.0,18.0,3.0,0.0,0.0,0.0,0.0,35.0,103.0,68.0
99883.0,13.0,32.0,6.0,20.0,2.0,1.0,0.0,0.0,0.0,43.0,117.0,74.0
99867.0,17.0,39.0,5.0,22.0,3.0,0.0,0.0,0.0,0.0,47.0,133.0,86.0
99851.0,20.0,38.0,4.0,24.0,4.0,1.0,0.0,0.0,0.0,58.0,149.0,91.0
99827.0,21.0,49.0,8.0,21.0,3.0,1.0,0.0,0.0,0.0,70.0,173.0,103.0
99807.0,25.0,50.0,7.0,24.0,5.0,1.0,0.0,0.0,0.0,81.0,193.0,112.0
99780.0,33.0,53.0,7.0,35.0,7.0,0.0,0.0,1.0,0.0,84.0,220.0,135.0
99741.0,42.0,66.0,11.0,43.0,6.0,0.0,0.0,1.0,0.0,90.0,259.0,168.0
99706.0,51.0,73.0,15.0,42.0,7.0,1.0,0.0,1.0,0.0,104.0,294.0,189.0
99676.0,55.0,76.0,13.0,42.0,10.0,2.0,0.0,1.0,0.0,125.0,324.0,198.0
99635.0,67.0,83.0,14.0,48.0,12.0,1.0,0.0,1.0,0.0,139.0,365.0,225.0
99579.0,77.0,97.0,15.0,57.0,11.0,1.0,1.0,1.0,0.0,161.0,421.0,259.0
99524.0,81.0,111.0,15.0,65.0,11.0,0.0,0.0,1.0,1.0,191.0,476.0,284.0
99449.0,101.0,136.0,15.0,66.0,14.0,0.0,0.0,1.0,0.0,218.0,551.0,332.0
