SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
99993.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99990.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
99987.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
99987.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0
99985.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0
99981.0,4.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,14.0
99977.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0
99975.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0
99971.0,6.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,29.0,18.0
99967.0,9.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,33.0,21.0
99963.0,8.0,5.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,14.0,37.0,23.0
99952.0,15.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,48.0,33.0
99947.0,16.0,9.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,20.0,53.0,33.0
99935.0,23.0,10.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,23.0,65.0,42.0
99924.0,25.0,16.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,25.0,76.0,51.0
99908.0,24.0,25.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,30.0,92.0,62.0
99896.0,26.0,29.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,33.0,104.0,71.0
99877.0,35.0,22.0,8.0,17.0,1.0,1.0,0.0,0.0,0.0,39.0,123.0,84.0
99842.0,42.0,37.0,10.0,23.0,2.0,1.0,0.0,0.0,0.0,43.0,158.0,115.0
99796.0,51.0,61.0,10.0,28.0,4.0,0.0,1.0,0.0,0.0,49.0,204.0,155.0
99767.0,56.0,68.0,15.0,28.0,5.0,0.0,0.0,1.0,0.0,60.0,233.0,172.0
99737.0,56.0,74.0,19.0,32.0,6.0,0.0,0.0,1.0,0.0,75.0,263.0,187.0
99697.0,63.0,75.0,19.0,46.0,8.0,0.0,0.0,1.0,0.0,91.0,303.0,211.0
99625.0,70.0,94.0,26.0,60.0,10.0,0.0,0.0,1.0,0.0,114.0,375.0,260.0
99536.0,84.0,139.0,29.0,66.0,15.0,1.0,0.0,1.0,0.0,129.0,464.0,334.0
99444.0,102.0,167.0,34.0,83.0,20.0,0.0,0.0,1.0,0.0,149.0,556.0,406.0
99329.0,130.0,212.0,34.0,86.0,24.0,1.0,0.0,1.0,0.0,183.0,671.0,487.0
99217.0,155.0,234.0,41.0,99.0,27.0,0.0,0.0,1.0,0.0,226.0,783.0,556.0
99083.0,185.0,260.0,50.0,128.0,29.0,1.0,0.0,1.0,0.0,263.0,917.0,653.0
98893.0,234.0,307.0,61.0,158.0,35.0,1.0,0.0,1.0,0.0,310.0,1107.0,796.0
