SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99993.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
99992.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
99991.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0
99990.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0
99986.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0
99984.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0
99980.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,14.0
99979.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,21.0,15.0
99977.0,1.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,23.0,14.0
99971.0,1.0,10.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,9.0,29.0,20.0
99966.0,4.0,11.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,34.0,22.0
99964.0,4.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,13.0,36.0,23.0
99958.0,5.0,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,16.0,42.0,26.0
99946.0,9.0,13.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,16.0,54.0,38.0
99937.0,11.0,17.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,19.0,63.0,44.0
99931.0,12.0,21.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,22.0,69.0,47.0
99918.0,11.0,26.0,2.0,9.0,4.0,0.0,0.0,1.0,0.0,29.0,82.0,52.0
99896.0,15.0,34.0,4.0,10.0,4.0,0.0,0.0,1.0,0.0,36.0,104.0,67.0
99875.0,22.0,37.0,8.0,16.0,3.0,0.0,0.0,1.0,0.0,38.0,125.0,86.0
99851.0,30.0,40.0,9.0,26.0,5.0,0.0,0.0,1.0,0.0,38.0,149.0,110.0
99829.0,31.0,41.0,11.0,33.0,8.0,0.0,0.0,1.0,0.0,46.0,171.0,124.0
99777.0,51.0,59.0,13.0,37.0,10.0,0.0,0.0,1.0,0.0,52.0,223.0,170.0
99730.0,63.0,76.0,15.0,39.0,10.0,2.0,0.0,1.0,0.0,64.0,270.0,205.0
99685.0,66.0,88.0,20.0,43.0,10.0,2.0,0.0,1.0,0.0,85.0,315.0,229.0
99637.0,76.0,92.0,27.0,49.0,8.0,1.0,0.0,1.0,0.0,109.0,363.0,253.0
99575.0,86.0,118.0,23.0,60.0,14.0,0.0,0.0,2.0,0.0,122.0,425.0,301.0
99478.0,105.0,147.0,28.0,68.0,15.0,0.0,0.0,2.0,0.0,157.0,522.0,363.0
99372.0,119.0,191.0,30.0,76.0,22.0,0.0,0.0,2.0,0.0,188.0,628.0,438.0
99259.0,138.0,221.0,37.0,98.0,25.0,1.0,0.0,2.0,0.0,219.0,741.0,520.0
