SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99995.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
99994.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0
99992.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0
99991.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0
99990.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0
99989.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0
99988.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0
99981.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,13.0
99978.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,16.0
99977.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0
99973.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,27.0,17.0
99967.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,33.0,23.0
99961.0,11.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,12.0,39.0,27.0
99949.0,13.0,16.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,51.0,37.0
99940.0,10.0,21.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,60.0,41.0
99933.0,11.0,20.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,21.0,67.0,46.0
99926.0,11.0,19.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,23.0,74.0,51.0
99910.0,10.0,25.0,8.0,17.0,4.0,0.0,0.0,0.0,0.0,26.0,90.0,64.0
99889.0,13.0,34.0,9.0,19.0,5.0,0.0,0.0,0.0,0.0,31.0,111.0,80.0
99869.0,16.0,40.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,39.0,131.0,92.0
99849.0,19.0,48.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,45.0,151.0,106.0
99832.0,22.0,50.0,5.0,27.0,10.0,1.0,0.0,0.0,0.0,53.0,168.0,115.0
99790.0,37.0,56.0,7.0,39.0,9.0,0.0,0.0,0.0,0.0,62.0,210.0,148.0
99741.0,52.0,76.0,11.0,37.0,9.0,0.0,0.0,0.0,0.0,74.0,259.0,185.0
99692.0,60.0,92.0,15.0,46.0,8.0,1.0,0.0,0.0,0.0,86.0,308.0,222.0
99639.0,76.0,113.0,15.0,43.0,10.0,0.0,0.0,0.0,0.0,104.0,361.0,257.0
99590.0,81.0,123.0,15.0,54.0,10.0,1.0,0.0,0.0,0.0,126.0,410.0,284.0
99526.0,88.0,138.0,16.0,74.0,10.0,2.0,0.0,0.0,0.0,146.0,474.0,328.0
99429.0,102.0,169.0,19.0,92.0,13.0,3.0,0.0,0.0,0.0,173.0,571.0,398.0
99346.0,104.0,187.0,24.0,105.0,17.0,0.0,1.0,0.0,0.0,216.0,654.0,438.0
